ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
21602728	41316256	4	4
21602728	41317495	4	5
21602728	41317504	3	4
21602728	41317769	4	4
21602728	41319367	4	6
21602728	41320464	4	6
21602728	41320471	4	6
21602728	41320474	4	6
21602728	41320484	4	6
21602728	41320485	4	6
21602728	41320486	4	6
21602728	41320488	4	6
21602728	41321699	4	6
21602728	41321703	4	6
21602728	41321704	4	6
21602728	41321705	4	6
21602728	41321706	4	6
21602728	41323011	4	6
21602728	41327425	4	4
21602728	41327435	4	6
21602728	41327446	4	5
21602728	41327510	4	4
21602728	41327511	3	3
21602728	41327567	4	5
21602728	41327669	4	5
21602728	41327705	4	5
21602728	41327743	4	5
21602728	41327744	4	5
21602728	41327747	4	5
21602728	41327749	3	4
21602728	41327755	4	5
21602728	41327757	4	5
21602728	41327760	4	5
21602728	41327762	4	5
21602728	41327772	3	3
21602728	41327789	3	4
21602728	41327911	4	5
21602728	41327919	4	5
21602728	41327923	4	5
21602728	41327930	4	4
21602728	41327960	4	5
21602728	41328003	4	5
21602728	41328012	4	5
21602728	41328027	4	6
21602728	41328029	4	6
21602728	41328040	4	6
21602728	41328150	4	6
21602728	41328171	4	4
21602728	41328172	4	5
21602728	41328173	4	5
21602728	41328220	4	5
21602728	41328278	3	4
21602728	41328311	4	5
21602728	41328372	4	4
21602728	41328373	4	5
21602728	41328375	4	4
21602728	41328377	4	4
21602728	41328378	4	4
21602728	41328404	4	5
21602728	41328408	4	5
21602728	41328418	4	5
21602728	41328421	4	5
21602728	41328424	4	5
21602728	41328467	4	5
21602728	41328611	4	5
21602728	41328612	3	4
21602728	41328615	4	5
21602728	41328676	4	6
21602728	41328677	4	6
21602728	41328679	4	6
21602728	41328680	4	6
21602728	41328685	4	6
21602728	41328686	4	6
21602728	41328709	4	6
21602728	41328711	4	6
21602728	41328775	4	6
21602728	41328813	4	4
21602728	41328816	4	4
21602728	41328834	4	5
21602728	41328836	4	5
21602728	41328837	4	5
21602728	41328917	4	5
21602728	41328951	3	4
21602728	41329005	4	4
21602728	41329006	4	4
21602728	41329013	4	4
21602728	41329048	4	5
21602728	41329052	4	5
21602728	41329063	4	5
21602728	41329065	4	5
21602728	41329111	4	5
21602728	41329113	4	5
21602728	41329217	4	5
21602728	41329222	4	5
21602728	41329229	4	5
21602728	41329230	3	4
21602728	41329320	4	5
21602728	41329322	4	6
21602728	41329325	4	6
21602728	41329327	4	6
21602728	41329347	4	6
21602728	41329348	4	6
21602728	41329448	4	6
21602728	41329452	4	6
21602728	41329498	4	4
21602728	41329500	3	3
21602728	41329527	4	5
21602728	41329528	4	5
21602728	41329622	3	3
21602728	41329623	4	4
21602728	41329624	3	4
21602728	41329700	4	5
21602728	41329701	3	4
21602728	41329702	4	4
21602728	41329705	4	5
21602728	41329736	4	5
21602728	41329739	4	5
21602728	41329740	4	5
21602728	41329742	4	5
21602728	41329744	4	5
21602728	41329747	4	5
21602728	41329752	4	5
21602728	41329756	4	5
21602728	41329905	4	5
21602728	41329916	4	5
21602728	41329920	4	5
21602728	41329956	3	3
21602728	41330001	4	5
21602728	41330003	4	5
21602728	41330010	4	6
21602728	41330011	4	6
21602728	41330013	4	6
21602728	41330041	4	6
21602728	41330122	4	6
21602728	41330125	4	6
21602728	41330127	4	6
21602728	41330130	4	6
21602728	41330165	4	5
21602728	41330168	4	5
21602728	41330191	4	5
21602728	41330194	3	4
21602728	41330196	4	5
21602728	41330286	4	5
21602728	41330287	4	5
21602728	41330291	3	3
21602728	41330349	4	5
21602728	41330350	4	5
21602728	41330352	4	5
21602728	41330356	4	5
21602728	41330378	4	5
21602728	41330386	4	5
21602728	41330387	4	5
21602728	41330388	4	5
21602728	41330391	4	5
21602728	41330430	3	3
21602728	41330544	4	5
21602728	41330551	4	5
21602728	41330644	4	6
21602728	41330646	4	6
21602728	41330652	4	6
21602728	41330654	4	6
21602728	41330744	4	6
21602728	41330748	4	6
21602728	41330749	4	6
21602728	41330752	4	6
21602728	41330841	4	5
21602728	41330936	4	4
21602728	41330977	4	4
21602728	41330981	3	4
21602728	41330982	4	4
21602728	41330986	4	5
21602728	41330987	3	3
21602728	41330989	4	4
21602728	41330991	4	5
21602728	41330993	4	5
21602728	41330994	4	4
21602728	41331023	4	5
21602728	41331031	3	4
21602728	41331032	4	5
21602728	41331036	4	5
21602728	41331037	4	5
21602728	41331039	4	5
21602728	41331041	3	4
21602728	41331192	3	4
21602728	41331198	4	5
21602728	41331299	4	6
21602728	41331314	4	6
21602728	41331319	4	6
21602728	41331322	4	6
21602728	41331323	4	6
21602728	41331406	4	5
21602728	41331413	4	6
21602728	41331414	4	6
21602728	41331484	4	5
21602728	41331486	4	5
21602728	41331498	3	3
21602728	41331508	4	5
21602728	41331511	4	5
21602728	41331540	4	5
21602728	41331579	4	5
21602728	41331583	4	5
21602728	41331584	4	5
21602728	41331585	4	5
21602728	41331659	4	4
21602728	41331661	4	5
21602728	41331668	4	4
21602728	41331669	4	4
21602728	41331696	4	5
21602728	41331702	4	5
21602728	41331703	4	5
21602728	41331712	4	5
21602728	41331752	3	4
21602728	41331862	3	4
21602728	41331869	3	4
21602728	41331873	4	5
21602728	41331875	4	5
21602728	41331879	3	3
21602728	41331960	4	5
21602728	41331990	4	6
21602728	41332008	4	6
21602728	41332010	4	6
21602728	41332082	4	6
21602728	41332129	3	4
21602728	41332136	4	4
21602728	41332162	4	5
21602728	41332163	4	5
21602728	41332167	4	5
21602728	41332191	3	4
21602728	41332331	4	4
21602728	41332339	4	4
21602728	41332344	4	4
21602728	41332383	4	5
21602728	41332389	4	5
21602728	41332392	4	5
21602728	41332394	4	5
21602728	41332398	3	4
21602728	41332402	3	4
21602728	41332447	4	5
21602728	41332548	4	5
21602728	41332551	4	5
21602728	41332555	4	5
21602728	41332567	4	4
21602728	41332609	4	5
21602728	41332611	4	5
21602728	41332655	4	5
21602728	41332659	4	5
21602728	41332665	4	6
21602728	41332675	4	6
21602728	41332676	4	6
21602728	41332704	4	6
21602728	41332847	4	5
21602728	41332867	4	5
21602728	41332869	4	4
21602728	41332928	4	5
21602728	41332933	4	4
21602728	41333015	4	4
21602728	41333021	3	3
21602728	41333063	4	5
21602728	41333066	3	4
21602728	41333071	4	5
21602728	41333075	3	4
21602728	41333076	3	4
21602728	41333081	4	5
21602728	41333082	4	5
21602728	41333084	4	5
21602728	41333087	4	5
21602728	41333088	4	5
21602728	41333089	3	4
21602728	41333242	4	5
21602728	41333345	4	6
21602728	41333358	4	6
21602728	41333362	4	6
21602728	41333364	4	6
21602728	41333447	4	5
21602728	41333451	4	6
21602728	41333500	4	4
21602728	41333527	4	5
21602728	41333530	4	5
21602728	41333569	4	5
21602728	41333570	4	5
21602728	41333645	4	5
21602728	41333727	3	3
21602728	41333728	4	4
21602728	41333734	4	5
21602728	41333736	4	4
21602728	41333738	4	4
21602728	41333740	3	3
21602728	41333768	4	5
21602728	41333772	4	5
21602728	41333774	4	5
21602728	41333776	3	4
21602728	41333777	4	5
21602728	41333781	4	5
21602728	41333833	4	5
21602728	41333933	4	5
21602728	41333938	4	5
21602728	41334025	4	5
21602728	41334026	4	6
21602728	41334048	4	6
21602728	41334049	4	6
21602728	41334051	4	6
21602728	41334052	4	6
21602728	41334053	4	6
21602728	41334157	4	6
21602728	41334161	4	5
21602728	41334194	4	4
21602728	41334196	4	4
21602728	41334224	4	5
21602728	41334317	4	5
21602728	41334319	3	4
21602728	41334322	4	4
21602728	41334378	4	5
21602728	41334381	3	3
21602728	41334386	4	4
21602728	41334387	4	5
21602728	41334415	4	5
21602728	41334418	3	4
21602728	41334420	3	4
21602728	41334421	3	4
21602728	41334432	4	5
21602728	41334465	4	5
21602728	41334509	4	5
21602728	41334599	4	5
21602728	41334601	4	5
21602728	41334691	4	5
21602728	41334692	4	6
21602728	41334699	4	5
21602728	41334702	4	5
21602728	41334715	4	6
21602728	41334748	4	6
21602728	41334836	4	6
21602728	41334869	4	5
21602728	41334871	4	4
21602728	41334897	4	4
21602728	41334907	4	5
21602728	41334987	4	4
21602728	41335041	4	4
21602728	41335045	4	5
21602728	41335092	4	5
21602728	41335093	4	5
21602728	41335095	4	5
21602728	41335108	4	5
21602728	41335148	4	5
21602728	41335149	4	4
21602728	41335150	3	3
21602728	41335263	4	4
21602728	41335264	4	5
21602728	41335273	4	5
21602728	41335280	3	3
21602728	41335329	4	5
21602728	41335381	4	6
21602728	41335382	4	6
21602728	41335383	4	5
21602728	41335403	4	6
21602728	41335408	4	6
21602728	41335435	4	5
21602728	41335501	4	6
21602728	41335503	4	6
21602728	41335566	3	4
21602728	41335569	4	5
21602728	41335584	4	5
21602728	41335586	4	5
21602728	41335663	4	5
21602728	41335740	4	5
21602728	41335749	4	4
21602728	41335750	4	4
21602728	41335960	4	5
21602728	41335963	4	5
21602728	41335964	4	5
21602728	41336001	4	4
21602728	41336052	4	6
21602728	41336055	4	5
21602728	41336056	4	6
21602728	41336073	4	6
21602728	41336074	4	6
21602728	41336162	4	6
21602728	41336164	4	6
21602728	41336239	4	5
21602728	41336342	4	5
21602728	41336346	4	5
21602728	41336349	4	5
21602728	41336372	4	5
21602728	41336423	4	4
21602728	41336428	4	5
21602728	41336429	3	3
21602728	41336462	3	4
21602728	41336463	4	5
21602728	41336466	4	5
21602728	41336468	4	5
21602728	41336469	4	5
21602728	41336471	4	5
21602728	41336474	4	5
21602728	41336477	4	5
21602728	41336486	3	4
21602728	41336490	4	5
21602728	41336527	4	5
21602728	41336530	4	5
21602728	41336531	3	4
21602728	41336619	4	5
21602728	41336621	4	5
21602728	41336629	4	5
21602728	41336630	3	4
21602728	41336631	4	5
21602728	41336673	4	5
21602728	41336674	4	5
21602728	41336719	4	5
21602728	41336738	4	6
21602728	41336739	4	6
21602728	41336744	4	6
21602728	41336816	4	6
21602728	41336817	4	6
21602728	41336819	4	6
21602728	41336841	4	6
21602728	41336869	4	4
21602728	41336893	4	5
21602728	41336894	4	5
21602728	41336897	4	5
21602728	41336919	4	5
21602728	41336978	4	5
21602728	41337005	3	4
21602728	41337017	4	4
21602728	41337045	4	4
21602728	41337049	4	5
21602728	41337082	3	4
21602728	41337088	4	5
21602728	41337089	4	5
21602728	41337090	4	5
21602728	41337092	4	5
21602728	41337097	4	5
21602728	41337098	3	4
21602728	41337105	4	5
21602728	41337109	3	4
21602728	41337134	4	5
21602728	41337143	4	5
21602728	41337185	4	5
21602728	41337187	4	5
21602728	41337254	4	5
21602728	41337256	4	5
21602728	41337257	4	5
21602728	41337356	4	5
21602728	41337368	4	6
21602728	41337369	4	6
21602728	41337377	4	6
21602728	41337406	4	6
21602728	41337480	4	6
21602728	41337483	4	6
21602728	41337519	4	4
21602728	41337520	4	4
21602728	41337523	4	4
21602728	41337524	4	5
21602728	41337596	4	5
21602728	41337711	4	5
21602728	41337740	4	5
21602728	41337742	4	5
21602728	41337744	4	5
21602728	41337748	4	5
21602728	41337753	4	5
21602728	41337754	3	4
21602728	41337755	4	5
21602728	41337773	4	4
21602728	41337802	4	5
21602728	41337898	4	5
21602728	41337904	4	5
21602728	41337937	4	5
21602728	41337981	4	6
21602728	41337982	4	5
21602728	41337983	4	6
21602728	41337984	4	5
21602728	41338002	4	6
21602728	41338003	4	6
21602728	41338006	4	6
21602728	41338007	4	6
21602728	41338012	4	6
21602728	41338013	4	6
21602728	41338014	4	6
21602728	41338045	4	6
21602728	41338049	4	6
21602728	41338120	4	6
21602728	41338164	4	6
21602728	41338188	4	6
21602728	41338215	4	5
21602728	41338228	3	4
21602728	41338229	4	6
21602728	41338317	4	4
21602728	41338428	4	5
21602728	41338495	4	5
21602728	41338534	4	5
21602728	41338577	4	5
21602728	41338625	4	5
21602728	41338696	4	6
21602728	41338699	4	5
21602728	41338735	4	6
21602728	41338782	4	6
21602728	41338834	4	5
21602728	41338851	4	5
21602728	41338923	4	5
21602728	41338991	4	5
21602728	41339232	4	6
21602728	41339375	4	5
21602728	41339503	4	4
21602728	41339504	3	3
21602728	41339506	3	4
21602728	41339560	4	5
21602728	41339563	4	5
21602728	41339698	4	5
21602728	41339699	4	5
21602728	41339754	3	3
21602728	41339807	4	6
21602728	41339808	4	6
21602728	41339809	4	6
21602728	41339918	4	5
21602728	41340141	4	5
21602728	41340143	3	4
21602728	41340177	4	4
21602728	41340262	4	5
21602728	41340268	4	5
21602728	41340271	4	5
21602728	41340277	4	4
21602728	41340308	4	4
21602728	41340390	4	6
21602728	41340514	4	5
21602728	41340669	4	4
21602728	41340776	3	4
21602728	41340843	4	6
21602728	41340919	4	6
21602728	41340945	4	5
21602728	41340947	3	3
21602728	41341206	3	4
21602728	41341207	4	5
21602728	41341289	4	5
21602728	41341290	4	5
21602728	41341344	4	5
21602728	41341434	4	4
21602728	41341589	4	5
21602728	41341655	3	4
21602728	41341657	4	5
21602728	41341690	3	4
21602728	41341691	4	5
21602728	41341776	3	4
21602728	41341909	4	6
21602728	41341918	4	6
21602728	41341937	4	4
21602728	41341986	4	5
21602728	41342047	4	5
21602728	41342103	4	4
21602728	41342179	4	5
21602728	41342335	3	3
21602728	41342397	4	6
21602728	41342400	4	5
21602728	41342484	4	6
21602728	41342543	4	5
21602728	41342545	4	5
21602728	41342684	3	4
21602728	41342860	4	5
21602728	41342861	3	4
21602728	41343071	4	5
21602728	41343149	3	3
21602728	41343197	3	3
21602728	41343265	3	4
21602728	41343267	4	5
21602728	41343364	4	5
21602728	41343433	4	6
21602728	41343468	4	6
21602728	41343470	4	6
21602728	41343483	4	6
21602728	41343531	4	6
21602728	41343534	4	6
21602728	41343581	4	5
21602728	41343656	4	5
21602728	41343784	3	4
21602728	41343904	3	4
21602728	41343992	4	6
21602728	41344172	3	4
21602728	41344176	4	4
21602728	41344320	4	5
21602728	41344424	4	5
21602728	41344425	4	5
21602728	41344541	4	6
21602728	41344601	4	6
21602728	41344603	4	6
21602728	41344654	4	5
21602728	41344655	4	5
21602728	41344656	4	5
21602728	41344703	4	5
21602728	41344738	4	5
21602728	41344871	4	5
21602728	41344938	4	5
21602728	41345041	4	6
21602728	41345131	4	6
21602728	41345132	4	6
21602728	41345174	4	5
21602728	41345175	3	4
21602728	41345313	4	5
21602728	41345383	4	5
21602728	41345506	4	5
21602728	41345508	4	4
21602728	41345674	4	5
21602728	41345675	4	5
21602728	41345781	4	5
21602728	41345782	4	5
21602728	41345796	4	5
21602728	41345841	4	5
21602728	41345903	4	5
21602728	41346034	4	5
21602728	41346113	4	6
21602728	41346114	4	6
21602728	41346115	4	6
21602728	41346174	4	6
21602728	41346175	4	6
21602728	41346227	4	5
21602728	41346228	4	5
21602728	41346299	3	4
21602728	41346422	4	5
21602728	41346542	4	5
21602728	41346543	4	5
21602728	41346546	3	4
21602728	41346821	3	3
21602728	41346935	4	4
21602728	41347289	4	5
21602728	41347290	4	5
21602728	41347386	4	5
21602728	41347754	4	5
21602728	41347871	4	4
21602728	41347999	3	3
21602728	41348107	3	3
21602728	41348109	3	4
21602728	41348329	4	5
21602728	41348341	4	4
21602728	41348455	3	4
21602728	41348547	4	5
21602728	41348565	4	4
21602728	41349778	4	4
21602728	41350262	4	5
21602728	41350622	3	4
21602728	41350644	3	4
21602728	41350751	3	4
21602728	41350958	3	3
21602728	41351099	4	4
21602728	41351100	4	4
21602728	41351127	3	3
21602728	41351137	4	4
21602728	41351171	4	4
21602728	41351198	4	4
21602728	41351323	4	5
21602728	41351412	4	4
21602728	41351626	4	4
21602728	41351758	3	4
21602728	41351895	4	5
21602728	41352302	4	5
21602728	41352451	4	5
21602728	41352531	4	5
21602728	41352590	4	4
21602728	41352620	4	5
21602728	41352628	4	4
21602728	41352674	4	6
21602728	41352697	4	6
21602728	41352805	4	5
21602728	41352808	4	5
21602728	41352847	4	5
21602728	41352927	4	5
21602728	41352969	3	4
21602728	41352973	4	5
21602728	41353053	4	5
21602728	41353210	4	6
21602728	41353230	4	6
21602728	41353231	4	6
21602728	41353232	4	6
21602728	41353233	4	6
21602728	41353272	4	6
21602728	41353340	4	5
21602728	41353504	4	5
21602728	41353506	4	5
21602728	41353509	3	4
21602728	41353671	3	3
21602728	41353717	4	4
21602728	41353838	4	6
21602728	41353867	4	5
21602728	41353869	4	5
21602728	41353900	4	5
21602728	41353958	4	5
21602728	41354044	4	5
21602728	41354207	4	5
21602728	41354208	4	5
21602728	41354209	4	5
21602728	41354308	4	6
21602728	41354408	4	5
21602728	41354409	4	4
21602728	41354427	3	4
21602728	41354431	4	5
21602728	41354606	4	5
21602728	41354650	4	5
21602728	41354725	3	4
21602728	41354952	4	5
21602728	41355137	4	5
21602728	41355316	4	6
21602728	41355344	4	6
21602728	41355392	4	6
21602728	41355463	3	4
21602728	41355464	4	5
21602728	41355520	4	5
21602728	41355521	3	4
21602728	41355569	4	5
21602728	41355570	4	5
21602728	41355606	4	4
21602728	41355633	4	5
21602728	41355673	3	4
21602728	41355675	4	5
21602728	41355676	4	5
21602728	41355678	4	5
21602728	41356108	3	3
21602728	41356164	3	4
21602728	41356304	3	4
21602728	41356307	3	4
21602728	41356310	4	5
21602728	41356398	4	6
21602728	41356527	4	5
21602728	41356530	4	5
21602728	41356598	3	4
21602728	41356602	4	5
21602728	41356653	4	4
21602728	41356693	4	5
21602728	41356694	4	5
21602728	41356696	4	5
21602728	41356697	4	5
21602728	41356698	3	4
21602728	41356700	4	5
21602728	41356846	4	4
21602728	41356897	4	4
21602728	41356923	4	6
21602728	41357116	3	4
21602728	41357145	4	5
21602728	41357211	4	4
21602728	41357417	4	5
21602728	41357576	4	6
21602728	41357635	4	5
21602728	41357637	4	5
21602728	41357672	3	4
21602728	41357709	4	5
21602728	41357744	4	4
21602728	41357775	4	5
21602728	41357830	3	4
21602728	41357831	3	4
21602728	41357832	4	5
21602728	41357834	3	4
21602728	41357873	4	5
21602728	41357966	4	4
21602728	41357970	4	5
21602728	41358170	4	4
21602728	41358192	3	4
21602728	41358197	4	5
21602728	41358270	4	4
21602728	41358330	4	4
21602728	41358331	4	4
21602728	41358363	4	5
21602728	41358365	4	5
21602728	41358412	4	5
21602728	41358507	4	5
21602728	41358677	4	5
21602728	41358723	4	5
21602728	41358796	4	5
21602728	41358821	4	5
21602728	41358857	4	4
21602728	41358911	4	5
21602728	41358914	4	5
21602728	41359071	4	4
21602728	41359130	4	5
21602728	41359192	4	6
21602728	41359379	4	4
21602728	41359381	3	4
21602728	41359588	4	5
21602728	41359682	4	6
21602728	41359698	4	6
21602728	41359823	4	5
21602728	41359883	4	5
21602728	41359884	3	4
21602728	41359948	3	4
21602728	41359990	3	4
21602728	41360037	3	4
21602728	41360123	4	4
21602728	41360126	4	5
21602728	41360223	4	6
21602728	41360273	4	6
21602728	41361109	4	6
21602728	41361448	3	4
21602728	41362387	3	4
21602728	41363427	4	6
21602728	41363500	4	6
21602728	41363909	4	5
21602728	41365296	4	5
21602728	41365904	4	5
21602728	41366050	3	4
21602728	41366051	3	4
21602728	41366251	3	4
21602728	41366388	4	6
21602728	41367140	4	6
21602728	41367287	3	4
21602728	41367322	4	5
21602728	41367417	4	5
21602728	41367420	3	4
21602728	41367749	4	5
21602728	41368502	4	5
21602728	41368503	4	5
21602728	41370191	4	6
21602728	41371091	4	5
21602728	41371703	4	6
21602728	41371874	4	5
21602728	41372001	4	5
21602728	41372164	4	5
21602728	41372402	4	5
21602728	41373976	4	4
21602728	41374752	3	3
21602728	41374924	3	4
21602728	41374986	4	5
21602728	41375036	4	4
21602728	41376069	4	6
21602728	41376082	3	4
21602728	41376098	3	4
21602728	41376106	4	5
21602728	41376450	4	4
21602728	41377499	4	4
21602728	41377500	3	3
21602728	41378473	4	6
21602728	41378594	3	4
21602728	41379723	4	4
21602728	41380746	3	4
21602728	41381956	4	5
21602728	41382268	4	4
21602728	41384989	3	4
21602728	41385224	4	6
21602728	41385264	4	5
21602728	41385314	4	5
21602728	41385610	3	4
21602728	41385831	4	4
21602728	41386055	4	5
21602728	41386363	4	5
21602728	41386595	4	5
21602728	41386901	3	4
21602728	41386903	3	4
21602728	41387037	4	5
21602728	41387168	3	4
21602728	41387581	3	4
21602728	41387866	3	3
21602728	41388025	4	5
21602728	41388052	4	5
21602728	41388099	4	4
21602728	41388305	4	5
21602728	41388459	4	5
21602728	41389497	4	6
21602728	41392245	4	5
21602728	41392580	3	4
21602728	41392916	4	4
21602728	41392918	4	5
21602728	41394281	3	3
21602728	41395595	3	4
21602728	41396389	3	3
21602728	41397192	4	5
21602728	41397259	4	5
21602728	41397607	3	3
21602728	41399035	3	4
21602728	41401028	3	3
21602728	41401935	4	6
21602728	41402753	3	3
21602728	41402762	4	5
21602728	41407198	4	5
21602728	41407199	4	4
21602728	41407200	3	3
21602728	41407435	4	5
21602728	41407515	4	5
21602728	41407517	4	5
21602728	41407723	4	6
21602728	41407725	4	5
21602728	41407798	4	4
21602728	41407801	4	4
21602728	41407844	3	4
21602728	41407845	4	5
21602728	41407928	4	6
21602728	41408040	4	5
21602728	41408262	4	5
21602728	41409001	4	5
21602728	41409382	4	4
21602728	41409383	4	4
21602728	41409384	4	4
21602728	41409545	4	5
21602728	41409687	4	5
21602728	41409721	4	4
21602728	41409726	4	4
21602728	41409891	4	5
21602728	41412734	3	4
21602728	41412894	4	6
21602728	41412895	4	6
21602728	41412907	4	5
21602728	41412923	4	4
21602728	41412924	4	4
21602728	41412951	4	5
21602728	41413091	4	5
21602728	41413143	4	4
21602728	41413190	4	6
21602728	41413230	4	5
21602728	41413252	4	6
21602728	41413268	4	5
21602728	41413269	4	5
21602728	41413285	4	5
21602728	41413286	4	4
21602728	41414135	4	4
21602728	41414843	4	4
21602728	41416384	4	6
21602728	41416641	3	4
21602728	41417255	4	6
21602728	41417507	4	5
21602728	41417592	3	3
21602728	41418401	4	5
21602728	41420058	3	4
21602728	41420715	4	6
21602728	41420748	4	6
21602728	41421396	4	5
21602728	41421401	4	5
21602728	41422954	4	5
21602728	41423140	4	4
21602728	41426097	4	5
21602728	41426961	4	4
21602728	41444844	4	5
21602728	41444853	4	5
21602728	41445550	4	4
21602728	41445734	3	4
21602728	41445786	4	5
21602728	41445857	4	6
21602728	41451315	4	6
21602728	41451317	4	5
21602728	41451318	4	5
21602728	41451319	4	5
21602728	41451329	4	5
21602728	41451332	4	5
21602728	41453431	4	5
21602728	41453882	4	4
21602728	41455496	3	4
21602728	41456230	3	3
21602728	41456400	4	5
21602728	41457857	4	5
21602728	41457910	4	5
21602728	41458433	4	5
21602728	41461156	3	3
21602728	41466407	4	4
21602728	41466630	4	5
21602728	41466653	4	4
21602728	41467750	3	3
21602728	41468221	4	4
21602728	41469184	4	4
21602728	41472196	4	4
21602728	41472536	4	4
21602728	41472711	4	4
21602728	41472824	3	3
21602728	41473043	3	3
21602728	41473738	4	4
21602728	41474548	3	3
21602728	41474584	4	4
21602728	41474833	3	3
21602728	41474862	4	5
21602728	41476671	3	3
21602728	41477139	4	4
21602728	41477657	3	3
21602728	41477697	3	3
21602728	42479030	2	2
21602728	42479078	2	2
21602728	42479772	2	2
21602728	42479774	3	3
21602728	42479777	3	3
21602728	42480350	3	3
21602728	42480714	3	4
21602728	42481959	3	3
21602728	42482155	3	4
21602728	42482501	2	2
21602728	42482606	3	3
21602728	42483090	2	3
21602728	42483314	3	3
21602728	42620788	2	3
21602728	42629018	3	4
21602728	42706772	2	2
21602728	42712612	4	4
21602728	42712813	4	4
21602728	42713923	4	4
21602728	42715234	4	5
21602728	42716815	4	4
21602728	42717674	2	2
21602728	42717928	3	3
21602728	42717973	4	4
21602728	42718645	4	4
21602728	42718668	4	4
21602728	42718765	2	2
21602728	42722232	4	4
21602728	42723750	3	3
21602728	42724497	4	5
21602728	42725934	4	5
21602728	42726076	4	4
21602728	42726269	4	5
21602728	42726435	4	4
21602728	42728936	3	4
21602728	42729944	4	4
21602728	42729945	4	4
21602728	42729946	3	3
21602728	42731508	3	4
21602728	42873422	2	2
21602728	42873423	2	2
21602728	42876079	4	5
21602728	42901480	2	2
21602728	42901997	3	4
21602728	42903212	3	4
21602728	42921164	3	3
21602728	42921165	3	3
21602728	42922375	3	3
21602728	42922376	3	3
21602728	42922385	3	4
21602728	42922387	3	4
21602728	42922443	3	4
21602728	42922444	3	4
21602728	42922448	3	4
21602728	42922455	3	4
21602728	42934705	3	4
21602728	42934710	3	4
21602728	42934713	3	4
21602728	42934715	3	4
21602728	42934716	3	4
21602728	42934720	3	4
21602728	42934726	3	4
21602728	42934728	3	4
21602728	42934732	3	4
21602728	42934737	3	4
21602728	42934744	3	4
21602728	42934745	3	4
21602728	42934756	2	2
21602728	42934760	2	2
21602728	42934770	2	2
21602728	42934781	2	2
21602728	42934790	2	2
21602728	42934792	2	2
21602728	42934794	2	2
21602728	42934797	2	2
21602728	42934799	2	2
21602728	42934818	2	2
21602728	42934821	3	4
21602728	42934822	2	2
21602728	42934824	2	3
21602728	42934826	2	3
21602728	42934830	2	3
21602728	42934833	2	3
21602728	42934842	2	3
21602728	42934846	2	3
21602728	42934848	2	3
21602728	42934849	2	3
21602728	42934856	2	3
21602728	42934862	2	3
21602728	42934865	2	3
21602728	42934868	2	3
21602728	42934871	2	3
21602728	42934874	2	3
21602728	42934875	2	3
21602728	42939598	3	4
21602728	42939632	2	2
21602728	42939641	3	4
21602728	42939644	3	4
21602728	42939645	3	4
21602728	42939650	2	2
21602728	42939685	2	3
21602728	42941636	2	2
21602728	42941644	3	3
21602728	42941645	3	3
21602728	42941649	2	2
21602728	42941656	3	4
21602728	42941668	2	2
21602728	42942767	3	4
21602728	42942769	2	2
21602728	42942770	2	2
21602728	42942777	2	2
21602728	42942781	2	3
21602728	42942784	2	3
21602728	42946888	3	3
21602728	42946894	2	2
21602728	42948507	3	4
21602728	42948509	3	4
21602728	42948510	3	4
21602728	42948513	3	4
21602728	42948515	3	4
21602728	42948517	3	4
21602728	42948521	2	2
21602728	42948525	2	2
21602728	42948533	3	4
21602728	42948537	2	2
21602728	42948544	3	4
21602728	42948550	2	3
21602728	42948553	2	3
21602728	42948555	2	3
21602728	42948558	2	3
21602728	42948561	2	3
21602728	42948564	2	3
21602728	42953124	3	4
21602728	42953129	2	3
21602728	42953131	2	3
21602728	42970564	3	4
21602728	42970583	3	3
21602728	42970587	2	2
21602728	43024868	4	6
21602728	43024874	4	6
21602728	43024876	4	6
21602728	43024879	4	6
21602728	43024880	4	6
21602728	43024881	4	6
21602728	43024882	4	6
21602728	43028389	4	6
21602728	43028390	4	6
21602728	43028391	4	6
21602728	43028393	4	6
21602728	43028402	4	6
21602728	43029930	2	2
21602728	43031871	4	6
21602728	43031878	4	6
21602728	43031880	4	6
21602728	43034967	2	2
21602728	43034971	4	5
21602728	43034976	4	5
21602728	43034979	4	5
21602728	43034981	3	4
21602728	43034982	4	5
21602728	43034984	4	5
21602728	43034986	4	4
21602728	43034990	2	2
21602728	43034991	3	4
21602728	43034993	4	5
21602728	43034998	4	5
21602728	43035002	3	4
21602728	43035005	4	6
21602728	43035006	4	5
21602728	43038555	4	6
21602728	43038701	4	5
21602728	43038702	4	6
21602728	43039433	4	5
21602728	43039530	4	5
21602728	43040143	4	5
21602728	43040366	4	6
21602728	43041653	3	3
21602728	43042596	4	4
21602728	43133399	3	4
21602728	43133400	3	4
21602728	43134958	4	6
21602728	43134959	2	2
21602728	43135139	2	3
21602728	43135142	4	5
21602728	43135144	4	6
21602728	43135146	4	6
21602728	43135148	4	5
21602728	43135149	3	3
21602728	43135158	4	6
21602728	43135172	4	5
21602728	43135447	2	2
21602728	43135448	4	5
21602728	43135449	3	3
21602728	43135450	4	5
21602728	43135451	4	4
21602728	43135454	4	5
21602728	43135456	4	6
21602728	43137464	2	2
21602728	43141440	4	5
21602728	43141514	4	5
21602728	43141525	4	5
21602728	43142159	3	3
