concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
37204279,Epithelioid sarcoma,Condition,SNOMED,Disorder,S,782827000,20190731,20991231,
37204312,Acquired hemophagocytic lymphohistiocytosis associated with malignant disease,Condition,SNOMED,Disorder,S,782915004,20190731,20991231,
37204404,Paratesticular adenocarcinoma,Condition,SNOMED,Disorder,S,783056006,20190731,20991231,
37204489,Malignant epithelial neoplasm of salivary gland,Condition,SNOMED,Disorder,S,783155007,20190731,20991231,
37204513,Salivary gland type carcinoma of esophagus,Condition,SNOMED,Disorder,S,783183009,20190731,20991231,
37204731,Erythropoietic uroporphyria associated with myeloid malignancy,Condition,SNOMED,Disorder,S,783615009,20190731,20991231,
37204806,Undifferentiated carcinoma of esophagus,Condition,SNOMED,Disorder,S,783704005,20190731,20991231,
37204808,Serous cystadenocarcinoma of pancreas,Condition,SNOMED,Disorder,S,783706007,20190731,20991231,
37204830,Malignant melanoma of mucous membrane,Condition,SNOMED,Disorder,S,783736003,20190731,20991231,
37204852,Acinar cell carcinoma of pancreas,Condition,SNOMED,Disorder,S,783771003,20190731,20991231,
37018581,Ewing sarcoma of bone of pelvis,Condition,SNOMED,Disorder,S,78411000119107,20160131,20991231,
37203941,Transitional cell carcinoma of corpus uteri,Condition,SNOMED,Disorder,S,785807007,20190731,20991231,
37206195,Neuroendocrine neoplasm of gallbladder,Condition,SNOMED,Disorder,S,785824001,20190731,20991231,
37206235,Mucinous cystadenocarcinoma of pancreas,Condition,SNOMED,Disorder,S,785879009,20190731,20991231,
37206612,Solid neoplasm with neurotrophic receptor tyrosine kinase gene fusion,Condition,SNOMED,Disorder,S,786710002,20190731,20991231,
37204022,Adenocarcinoma of liver and intrahepatic biliary tract,Condition,SNOMED,Disorder,S,787091002,20190731,20991231,
37312023,B-cell prolymphocytic leukemia in remission,Condition,SNOMED,Disorder,S,788874003,20200131,20991231,
37311926,Juvenile myelomonocytic leukemia in remission,Condition,SNOMED,Disorder,S,788972003,20200131,20991231,
37311919,Malignant pilonidal cyst,Condition,SNOMED,Disorder,S,788979007,20200131,20991231,
37311916,Mesothelial carcinoma of liver,Condition,SNOMED,Disorder,S,788982002,20200131,20991231,
37312142,Malignant lymphomatoid granulomatosis of lung,Condition,SNOMED,Disorder,S,789690008,20200131,20991231,
37312118,Malignant middle ear paraganglioma,Condition,SNOMED,Disorder,S,789721005,20200131,20991231,
37018963,Primary adenocarcinoma of skin,Condition,SNOMED,Disorder,S,79281000119106,20160131,20991231,
37311469,Pancreatic ductal adenocarcinoma,Condition,SNOMED,Disorder,S,792907004,20200131,20991231,
604286,Malignant melanoma of skin of left forearm,Condition,SNOMED,Disorder,S,808558991000119105,20210731,20991231,
37311850,Mucosal nodular melanoma,Condition,SNOMED,Disorder,S,816204007,20200131,20991231,
37311849,Malignant pituitary blastoma,Condition,SNOMED,Disorder,S,816205008,20200131,20991231,
37311758,Medulloepithelioma of central nervous system,Condition,SNOMED,Disorder,S,818967003,20200131,20991231,
44806268,Refractory anaemia with multilineage dysplasia,Condition,SNOMED,Disorder,S,820601000000103,20120401,20991231,
37311684,Acinar cell cystadenocarcinoma of lung,Condition,SNOMED,Disorder,S,822969007,20200131,20991231,
37311683,Acinar cell cystadenocarcinoma of prostate,Condition,SNOMED,Disorder,S,822970008,20200131,20991231,
37311236,Infiltrating duct carcinoma of prostate,Condition,SNOMED,Disorder,S,823017009,20200131,20991231,
37018609,Anaplastic astrocytoma of central nervous system,Condition,SNOMED,Disorder,S,82501000119102,20160131,20991231,
4220833,Reactive immunoproliferative disease,Condition,SNOMED,Disorder,S,82546001,20020131,20991231,
37311080,Malignant immature teratoma of ovary,Condition,SNOMED,Disorder,S,827162007,20200131,20991231,
764913,Osteosarcoma of bone of upper limb,Condition,SNOMED,Disorder,S,82761000119108,20160301,20991231,
3654297,Anaplastic lymphoma kinase fusion oncogene negative non-small cell lung cancer,Condition,SNOMED,Disorder,S,830055006,20200731,20991231,
3654298,Relapsing classical Hodgkin lymphoma,Condition,SNOMED,Disorder,S,830057003,20200731,20991231,
3654301,Reactive oxygen species 1 negative non-small cell lung cancer,Condition,SNOMED,Disorder,S,830060005,20200731,20991231,
3654351,Malignant melanoma with BRAF V600E mutation,Condition,SNOMED,Disorder,S,830150003,20200731,20991231,
3654352,Anaplastic lymphoma kinase fusion oncogene positive non-small cell lung cancer,Condition,SNOMED,Disorder,S,830151004,20200731,20991231,
3654361,Chordoma of cervical spine,Condition,SNOMED,Disorder,S,830196006,20200731,20991231,
3663201,Chordoma of lumbar spine,Condition,SNOMED,Disorder,S,833285007,20200731,20991231,
3654418,Chordoma of thoracic spine,Condition,SNOMED,Disorder,S,833295000,20200731,20991231,
3654579,Lymphomatous infiltrate of kidney,Condition,SNOMED,Disorder,S,836486002,20200731,20991231,
3654647,B lymphoblastic leukemia lymphoma with t(5;14)(q31;q32); IL3-IGH,Condition,SNOMED,Disorder,S,838340006,20200731,20991231,
3654648,B lymphoblastic leukemia lymphoma with t(v;11q23); MLL rearranged,Condition,SNOMED,Disorder,S,838341005,20200731,20991231,
3654649,B lymphoblastic leukemia lymphoma with t(12;21) (p13;q22); TEL/AML1 (ETV6-RUNX1),Condition,SNOMED,Disorder,S,838342003,20200731,20991231,
3654650,B lymphoblastic leukemia lymphoma with t(1;19)(Q23;P13.3); E2A-PBX1 (TCF3/PBX1),Condition,SNOMED,Disorder,S,838343008,20200731,20991231,
3654651,B lymphoblastic leukemia lymphoma with hypodiploidy,Condition,SNOMED,Disorder,S,838344002,20200731,20991231,
3654653,B lymphoblastic leukemia lymphoma with hyperdiploidy,Condition,SNOMED,Disorder,S,838346000,20200731,20991231,
3654656,Adenocarcinoma of Meckel diverticulum,Condition,SNOMED,Disorder,S,838349007,20200731,20991231,
3654886,Diffuse large B-cell lymphoma of small intestine,Condition,SNOMED,Disorder,S,840423002,20200731,20991231,
3654887,Diffuse large B-cell lymphoma of stomach,Condition,SNOMED,Disorder,S,840424008,20200731,20991231,
3663216,Carcinoma of epididymis and spermatic cord,Condition,SNOMED,Disorder,S,840573001,20200731,20991231,
44808015,Follicular lymphoma grade 1,Condition,SNOMED,Disorder,S,847481000000109,20121001,20991231,
44814156,Follicular lymphoma grade 2,Condition,SNOMED,Disorder,S,847631000000107,20121001,20991231,
44808028,Follicular lymphoma grade 3,Condition,SNOMED,Disorder,S,847651000000100,20121001,20991231,
764922,Follicular dendritic sarcoma of intraabdominal lymph node,Condition,SNOMED,Disorder,S,84811000119107,20160301,20991231,
618683,Primary follicular dendritic cell sarcoma of spleen,Condition,SNOMED,Disorder,S,84821000119100,20210731,20991231,
764923,Follicular dendritic sarcoma of lymph nodes of multiple sites,Condition,SNOMED,Disorder,S,84831000119102,20160301,20991231,
3655297,Epithelioid hemangioendothelioma of liver,Condition,SNOMED,Disorder,S,860831008,20200731,20991231,
3655298,Extraskeletal myxoid chondrosarcoma of soft tissue of limb,Condition,SNOMED,Disorder,S,860832001,20200731,20991231,
3655363,Primary osteosarcoma of articular cartilage of lower limb,Condition,SNOMED,Disorder,S,860923004,20200731,20991231,
44811227,Clinical stage A chronic lymphocytic leukaemia,Condition,SNOMED,Disorder,S,863741000000108,20130401,20991231,
44811228,Clinical stage B chronic lymphocytic leukaemia,Condition,SNOMED,Disorder,S,863761000000109,20130401,20991231,
44814026,Clinical stage C chronic lymphocytic leukaemia,Condition,SNOMED,Disorder,S,863781000000100,20130401,20991231,
3655520,Perihilar cholangiocarcinoma,Condition,SNOMED,Disorder,S,865951006,20200731,20991231,
3655521,Adenocarcinoma of breast,Condition,SNOMED,Disorder,S,865954003,20200731,20991231,
3655584,Mucinous cystic neoplasm with invasive carcinoma of pancreas,Condition,SNOMED,Disorder,S,866048009,20200731,20991231,
3655586,Mixed germ cell neoplasm of central nervous system,Condition,SNOMED,Disorder,S,866050001,20200731,20991231,
3655588,Mixed ductal-neuroendocrine carcinoma of pancreas,Condition,SNOMED,Disorder,S,866052009,20200731,20991231,
3655604,Malignant nerve sheath neoplasm of peripheral nerve of abdomen,Condition,SNOMED,Disorder,S,866069006,20200731,20991231,
3655605,Malignant mesenchymal neoplasm of bile duct,Condition,SNOMED,Disorder,S,866070007,20200731,20991231,
3655606,Malignant mesenchymal neoplasm of gallbladder,Condition,SNOMED,Disorder,S,866071006,20200731,20991231,
3655607,Malignant melanoma of orbit,Condition,SNOMED,Disorder,S,866072004,20200731,20991231,
3655614,Malignant melanoma of lacrimal gland,Condition,SNOMED,Disorder,S,866079008,20200731,20991231,
3655615,Malignant germ cell neoplasm of heart,Condition,SNOMED,Disorder,S,866080006,20200731,20991231,
3663221,Malignant melanoma of lacrimal drainage system,Condition,SNOMED,Disorder,S,866082003,20200731,20991231,
3655624,Malignant nerve sheath neoplasm of peripheral nerve of upper limb,Condition,SNOMED,Disorder,S,866093001,20200731,20991231,
3655625,Malignant nerve sheath neoplasm of peripheral nerve of pelvis,Condition,SNOMED,Disorder,S,866094007,20200731,20991231,
3655626,Malignant nerve sheath neoplasm of peripheral nerve of thorax,Condition,SNOMED,Disorder,S,866095008,20200731,20991231,
3655627,Malignant nerve sheath neoplasm of peripheral nerve of head and neck,Condition,SNOMED,Disorder,S,866096009,20200731,20991231,
3655628,Malignant nerve sheath neoplasm of peripheral nerve of lower limb,Condition,SNOMED,Disorder,S,866097000,20200731,20991231,
3655629,Large B-cell lymphoma arising in HHV8-associated multicentric Castleman disease,Condition,SNOMED,Disorder,S,866098005,20200731,20991231,
3655843,Osteosarcoma of bone of head,Condition,SNOMED,Disorder,S,870318006,20200731,20991231,
3655852,Papillary squamous cell carcinoma of nasopharynx,Condition,SNOMED,Disorder,S,870327007,20200731,20991231,
3655878,Neuroendocrine carcinoma of anus,Condition,SNOMED,Disorder,S,870355006,20200731,20991231,
37018638,Malignant glioma of cerebrum,Condition,SNOMED,Disorder,S,87091000119101,20160131,20991231,
37018639,Malignant glioma of hypothalamus,Condition,SNOMED,Disorder,S,87111000119109,20160131,20991231,
37018640,Malignant glioma of cerebellum,Condition,SNOMED,Disorder,S,87121000119102,20160131,20991231,
764936,Primary extramedullary malignant tumor of spinal cord,Condition,SNOMED,Disorder,S,87131000119104,20160301,20991231,
600832,Primary malignant neoplasm of intramedullary spinal cord,Condition,SNOMED,Disorder,S,87141000119108,20210731,20991231,
37018641,Malignant glioma of central nervous system,Condition,SNOMED,Disorder,S,87151000119105,20160131,20991231,
609272,Melanoma in situ of skin of scrotum,Condition,SNOMED,Disorder,S,878798006,20210131,20991231,
609273,Melanoma in situ of vermilion border of lip,Condition,SNOMED,Disorder,S,878799003,20210131,20991231,
609274,Renal granular cell carcinoma,Condition,SNOMED,Disorder,S,878805009,20210131,20991231,
609278,Second primary cancer,Condition,SNOMED,Disorder,S,878806005,20210131,20991231,
609279,HER2-positive gastric cancer,Condition,SNOMED,Disorder,S,878807001,20210131,20991231,
604297,Nongerminomatous germ cell tumor of central nervous system,Condition,SNOMED,Disorder,S,878808006,20210131,20991231,
618880,Malignant lymphomatoid granulomatosis grade 3,Condition,SNOMED,Disorder,S,878857009,20210131,20991231,
618881,Malignant lymphomatoid granulomatosis grade 3 of lung,Condition,SNOMED,Disorder,S,878858004,20210131,20991231,
618963,Gastrinoma of duodenum,Condition,SNOMED,Disorder,S,879992009,20210131,20991231,
44811175,Malignant neoplasm of foot and ankle,Condition,SNOMED,Disorder,S,882791000000109,20131001,20991231,
619299,Primary malignant neoplasm of left lung,Condition,SNOMED,Disorder,S,890528009,20210131,20991231,
619300,Primary malignant neoplasm of right lung,Condition,SNOMED,Disorder,S,890529001,20210131,20991231,
619301,Bilateral primary malignant neoplasm of lungs,Condition,SNOMED,Disorder,S,890534002,20210131,20991231,
619340,Primary renal cell carcinoma of right kidney,Condition,SNOMED,Disorder,S,894171571000119107,20210731,20991231,
604410,Chordoma of vertebral column,Condition,SNOMED,Disorder,S,895111002,20210131,20991231,
619369,Bilateral primary malignant neoplasm of kidneys,Condition,SNOMED,Disorder,S,895345000,20210131,20991231,
619378,Primary malignant neoplasm of left ureter,Condition,SNOMED,Disorder,S,895354002,20210131,20991231,
619379,Primary malignant neoplasm of right ureter,Condition,SNOMED,Disorder,S,895355001,20210131,20991231,
619380,Bilateral primary malignant neoplasm of ureters,Condition,SNOMED,Disorder,S,895356000,20210131,20991231,
619381,Primary malignant neoplasm of left testis,Condition,SNOMED,Disorder,S,895358004,20210131,20991231,
619382,Primary malignant neoplasm of right testis,Condition,SNOMED,Disorder,S,895359007,20210131,20991231,
619383,Bilateral primary malignant neoplasm of testes,Condition,SNOMED,Disorder,S,895361003,20210131,20991231,
604486,Adult T-cell leukemia/lymphoma in remission,Condition,SNOMED,Disorder,S,898197001,20210131,20991231,
604487,T-cell prolymphocytic leukemia in remission,Condition,SNOMED,Disorder,S,898198006,20210131,20991231,
36684446,Low grade malignant glioma of brain,Condition,SNOMED,Disorder,S,90811000119100,20190131,20991231,
36684447,Grade 4 malignant glioma of brain,Condition,SNOMED,Disorder,S,90831000119105,20190131,20991231,
37018644,Primary chondrosarcoma of bone of upper limb,Condition,SNOMED,Disorder,S,91031000119108,20160131,20991231,
37018645,Ewing sarcoma of bone structure of upper limb,Condition,SNOMED,Disorder,S,91041000119104,20160131,20991231,
37018646,Primary chondrosarcoma of bone of pelvis,Condition,SNOMED,Disorder,S,91061000119100,20160131,20991231,
37018647,Primary chondrosarcoma of bone of lower limb,Condition,SNOMED,Disorder,S,91081000119109,20160131,20991231,
37018648,Primary adenocarcinoma of vulva,Condition,SNOMED,Disorder,S,91131000119109,20160131,20991231,
765651,Primary spindle cell carcinoma of urinary bladder,Condition,SNOMED,Disorder,S,91141000119100,20160301,20991231,
37018649,Primary squamous cell carcinoma of chest wall,Condition,SNOMED,Disorder,S,91151000119103,20160131,20991231,
37018650,Primary adenocarcinoma of chest wall,Condition,SNOMED,Disorder,S,91161000119101,20160131,20991231,
37018651,Primary undifferentiated large cell malignancy of chest wall,Condition,SNOMED,Disorder,S,91171000119107,20160131,20991231,
764958,Primary undifferentiated large cell carcinoma,Condition,SNOMED,Disorder,S,91421000119103,20160901,20991231,
135496,Acute leukemia in remission,Condition,SNOMED,Disorder,S,91854005,20020131,20991231,
138708,Acute leukemia,Condition,SNOMED,Disorder,S,91855006,20020131,20991231,
141816,Acute lymphoid leukemia in remission,Condition,SNOMED,Disorder,S,91856007,20020131,20991231,
134305,Acute lymphoid leukemia,Condition,SNOMED,Disorder,S,91857003,20020131,20991231,
140672,Acute monocytic leukemia in remission,Condition,SNOMED,Disorder,S,91858008,20020131,20991231,
135762,Acute myeloid leukemia in remission,Condition,SNOMED,Disorder,S,91860005,20020131,20991231,
140352,"Acute myeloid leukemia, disease",Condition,SNOMED,Disorder,S,91861009,20020131,20991231,
134597,Chronic leukemia in remission,Condition,SNOMED,Disorder,S,92811003,20020131,20991231,
140057,Chronic leukemia,Condition,SNOMED,Disorder,S,92812005,20020131,20991231,
133438,Chronic lymphoid leukemia in remission,Condition,SNOMED,Disorder,S,92813000,20020131,20991231,
138379,"Chronic lymphoid leukemia, disease",Condition,SNOMED,Disorder,S,92814006,20020131,20991231,
132572,Chronic myeloid leukemia in remission,Condition,SNOMED,Disorder,S,92817004,20020131,20991231,
134603,Chronic myeloid leukemia,Condition,SNOMED,Disorder,S,92818009,20020131,20991231,
135766,Leukemia in remission,Condition,SNOMED,Disorder,S,93142004,20020131,20991231,
317510,Leukemia,Condition,SNOMED,Disorder,S,93143009,20020131,20991231,
193429,Leukemic reticuloendotheliosis of intra-abdominal lymph nodes,Condition,SNOMED,Disorder,S,93144003,20020131,20991231,
196650,Leukemic reticuloendotheliosis of intrapelvic lymph nodes,Condition,SNOMED,Disorder,S,93145002,20020131,20991231,
442095,Leukemic reticuloendotheliosis of intrathoracic lymph nodes,Condition,SNOMED,Disorder,S,93146001,20020131,20991231,
318989,Leukemic reticuloendotheliosis of lymph nodes of multiple sites,Condition,SNOMED,Disorder,S,93150008,20020131,20991231,
4245460,Hairy cell leukemia of spleen,Condition,SNOMED,Disorder,S,93151007,20020131,20991231,
134596,Lymphoid leukemia in remission,Condition,SNOMED,Disorder,S,93169003,20020131,20991231,
198098,Malignant histiocytosis of intra-abdominal lymph nodes,Condition,SNOMED,Disorder,S,93182006,20020131,20991231,
192270,Malignant histiocytosis of intrapelvic lymph nodes,Condition,SNOMED,Disorder,S,93183001,20020131,20991231,
441812,Malignant histiocytosis of intrathoracic lymph nodes,Condition,SNOMED,Disorder,S,93184007,20020131,20991231,
321815,Malignant histiocytosis of lymph nodes of multiple sites,Condition,SNOMED,Disorder,S,93188005,20020131,20991231,
193721,Malignant histiocytosis of spleen,Condition,SNOMED,Disorder,S,93189002,20020131,20991231,
200349,Malignant lymphoma of intra-abdominal lymph nodes,Condition,SNOMED,Disorder,S,93191005,20020131,20991231,
195195,Malignant lymphoma of intrapelvic lymph nodes,Condition,SNOMED,Disorder,S,93192003,20020131,20991231,
435753,Malignant lymphoma of intrathoracic lymph nodes,Condition,SNOMED,Disorder,S,93193008,20020131,20991231,
132841,Malignant lymphoma of lymph nodes of multiple sites,Condition,SNOMED,Disorder,S,93197009,20020131,20991231,
200343,Malignant lymphoma of spleen,Condition,SNOMED,Disorder,S,93198004,20020131,20991231,
440058,Malignant lymphoma of extranodal AND/OR solid organ site,Condition,SNOMED,Disorder,S,93199007,20020131,20991231,
4245916,Malignant mast cell tumor of intra-abdominal lymph nodes,Condition,SNOMED,Disorder,S,93200005,20020131,20991231,
200667,Malignant mast cell tumor of intrapelvic lymph nodes,Condition,SNOMED,Disorder,S,93201009,20020131,20991231,
434601,Malignant mast cell tumor of intrathoracic lymph nodes,Condition,SNOMED,Disorder,S,93202002,20020131,20991231,
4246470,Malignant melanoma of perianal skin,Condition,SNOMED,Disorder,S,93209006,20020131,20991231,
4244049,Malignant melanoma of skin of abdomen,Condition,SNOMED,Disorder,S,93210001,20020131,20991231,
4245465,Malignant melanoma of skin of ankle,Condition,SNOMED,Disorder,S,93211002,20020131,20991231,
4245466,Malignant melanoma of skin of axilla,Condition,SNOMED,Disorder,S,93213004,20020131,20991231,
4244050,Malignant melanoma of skin of back,Condition,SNOMED,Disorder,S,93214005,20020131,20991231,
4244051,Malignant melanoma of skin of breast,Condition,SNOMED,Disorder,S,93215006,20020131,20991231,
4245467,Malignant melanoma of skin of buttock,Condition,SNOMED,Disorder,S,93216007,20020131,20991231,
4244166,Malignant melanoma of skin of cheek,Condition,SNOMED,Disorder,S,93217003,20020131,20991231,
4246472,Malignant melanoma of skin of chest,Condition,SNOMED,Disorder,S,93218008,20020131,20991231,
4244167,Malignant melanoma of skin of chin,Condition,SNOMED,Disorder,S,93219000,20020131,20991231,
444462,Malignant melanoma of skin of ear,Condition,SNOMED,Disorder,S,93220006,20020131,20991231,
4246473,Malignant melanoma of skin of elbow,Condition,SNOMED,Disorder,S,93221005,20020131,20991231,
134294,Malignant melanoma of skin of external auditory canal,Condition,SNOMED,Disorder,S,93222003,20020131,20991231,
4245918,Malignant melanoma of skin of eyebrow,Condition,SNOMED,Disorder,S,93223008,20020131,20991231,
434590,Malignant melanoma of skin of eyelid,Condition,SNOMED,Disorder,S,93224002,20020131,20991231,
133713,Malignant melanoma of skin of face,Condition,SNOMED,Disorder,S,93225001,20020131,20991231,
4244168,Malignant melanoma of skin of finger,Condition,SNOMED,Disorder,S,93226000,20020131,20991231,
4244169,Malignant melanoma of skin of foot,Condition,SNOMED,Disorder,S,93227009,20020131,20991231,
4244170,Malignant melanoma of skin of forearm,Condition,SNOMED,Disorder,S,93228004,20020131,20991231,
4246474,Malignant melanoma of skin of forehead,Condition,SNOMED,Disorder,S,93229007,20020131,20991231,
4245919,Malignant melanoma of skin of groin,Condition,SNOMED,Disorder,S,93230002,20020131,20991231,
138099,"Erythroleukemia, FAB M6",Condition,SNOMED,Disorder,S,93451002,20020131,20991231,
201242,"Hodgkin's disease, lymphocytic-histiocytic predominance of intra-abdominal lymph nodes",Condition,SNOMED,Disorder,S,93493001,20020131,20991231,
194876,"Hodgkin's disease, lymphocytic-histiocytic predominance of intrapelvic lymph nodes",Condition,SNOMED,Disorder,S,93494007,20020131,20991231,
440351,"Hodgkin's disease, lymphocytic-histiocytic predominance of intrathoracic lymph nodes",Condition,SNOMED,Disorder,S,93495008,20020131,20991231,
198381,"Hodgkin's disease, lymphocytic-histiocytic predominance of spleen",Condition,SNOMED,Disorder,S,93500006,20020131,20991231,
442159,"Hodgkin's disease, mixed cellularity of spleen",Condition,SNOMED,Disorder,S,93509007,20020131,20991231,
193157,"Hodgkin's disease, nodular sclerosis of spleen",Condition,SNOMED,Disorder,S,93518009,20020131,20991231,
200355,Hodgkin's disease of intra-abdominal lymph nodes,Condition,SNOMED,Disorder,S,93520007,20020131,20991231,
195761,Hodgkin's disease of intrapelvic lymph nodes,Condition,SNOMED,Disorder,S,93521006,20020131,20991231,
440965,Hodgkin's disease of intrathoracic lymph nodes,Condition,SNOMED,Disorder,S,93522004,20020131,20991231,
316356,Hodgkin's disease of lymph nodes of multiple sites,Condition,SNOMED,Disorder,S,93526001,20020131,20991231,
198704,Hodgkin's disease of spleen,Condition,SNOMED,Disorder,S,93527005,20020131,20991231,
442156,Hodgkin's granuloma of intrapelvic lymph nodes,Condition,SNOMED,Disorder,S,93530003,20020131,20991231,
440354,Hodgkin's granuloma of intrathoracic lymph nodes,Condition,SNOMED,Disorder,S,93531004,20020131,20991231,
196355,Hodgkin's granuloma of spleen,Condition,SNOMED,Disorder,S,93536009,20020131,20991231,
198372,Hodgkin's sarcoma of intra-abdominal lymph nodes,Condition,SNOMED,Disorder,S,93547002,20020131,20991231,
195196,Hodgkin's sarcoma of intrapelvic lymph nodes,Condition,SNOMED,Disorder,S,93548007,20020131,20991231,
433156,Hodgkin's sarcoma of intrathoracic lymph nodes,Condition,SNOMED,Disorder,S,93549004,20020131,20991231,
198710,Hodgkin's sarcoma of spleen,Condition,SNOMED,Disorder,S,93554008,20020131,20991231,
4247821,Primary malignant neoplasm of carina,Condition,SNOMED,Disorder,S,93739000,20020131,20991231,
4247221,Malignant melanoma of skin of hand,Condition,SNOMED,Disorder,S,93636004,20020131,20991231,
4246790,Malignant melanoma of skin of hip,Condition,SNOMED,Disorder,S,93637008,20020131,20991231,
4247713,Malignant melanoma of skin of knee,Condition,SNOMED,Disorder,S,93638003,20020131,20991231,
140048,Malignant melanoma of skin of lip,Condition,SNOMED,Disorder,S,93640008,20020131,20991231,
139757,Malignant melanoma of skin of lower limb,Condition,SNOMED,Disorder,S,93641007,20020131,20991231,
440050,Malignant melanoma of skin of neck,Condition,SNOMED,Disorder,S,93642000,20020131,20991231,
4244488,Malignant melanoma of skin of nose,Condition,SNOMED,Disorder,S,93643005,20020131,20991231,
4244489,Malignant melanoma of skin of perineum,Condition,SNOMED,Disorder,S,93644004,20020131,20991231,
4246791,Malignant melanoma of skin of popliteal area,Condition,SNOMED,Disorder,S,93645003,20020131,20991231,
442143,Malignant melanoma of skin of scalp,Condition,SNOMED,Disorder,S,93646002,20020131,20991231,
4247714,Malignant melanoma of skin of shoulder,Condition,SNOMED,Disorder,S,93647006,20020131,20991231,
4246792,Malignant melanoma of skin of temporal region,Condition,SNOMED,Disorder,S,93648001,20020131,20991231,
4247224,Malignant melanoma of skin of thigh,Condition,SNOMED,Disorder,S,93649009,20020131,20991231,
4247715,Malignant melanoma of skin of toe,Condition,SNOMED,Disorder,S,93650009,20020131,20991231,
133714,Malignant melanoma of skin of trunk,Condition,SNOMED,Disorder,S,93651008,20020131,20991231,
4247225,Malignant melanoma of skin of umbilicus,Condition,SNOMED,Disorder,S,93652001,20020131,20991231,
438983,Malignant melanoma of skin of upper limb,Condition,SNOMED,Disorder,S,93653006,20020131,20991231,
4247226,Malignant melanoma of skin of wrist,Condition,SNOMED,Disorder,S,93654000,20020131,20991231,
141232,Malignant melanoma of skin,Condition,SNOMED,Disorder,S,93655004,20020131,20991231,
4244491,Primary malignant neoplasm of abducens nerve,Condition,SNOMED,Disorder,S,93657007,20020131,20991231,
4247716,Primary malignant neoplasm of accessory nerve,Condition,SNOMED,Disorder,S,93658002,20020131,20991231,
259748,Primary malignant neoplasm of accessory sinus,Condition,SNOMED,Disorder,S,93659005,20020131,20991231,
4246014,Primary malignant neoplasm of acromion,Condition,SNOMED,Disorder,S,93661001,20020131,20991231,
4246793,Primary malignant neoplasm of adenoid,Condition,SNOMED,Disorder,S,93662008,20020131,20991231,
4246794,Primary malignant neoplasm of adnexa of skin,Condition,SNOMED,Disorder,S,93663003,20020131,20991231,
198104,Primary malignant neoplasm of adrenal gland,Condition,SNOMED,Disorder,S,93665005,20020131,20991231,
4246015,Primary malignant neoplasm of alveolar ridge mucosa,Condition,SNOMED,Disorder,S,93667002,20020131,20991231,
436348,Primary malignant neoplasm of anal canal,Condition,SNOMED,Disorder,S,93669004,20020131,20991231,
436643,Primary malignant neoplasm of anterior aspect of epiglottis,Condition,SNOMED,Disorder,S,93670003,20020131,20991231,
432844,Primary malignant neoplasm of anterior mediastinum,Condition,SNOMED,Disorder,S,93671004,20020131,20991231,
438982,Primary malignant neoplasm of anterior portion of floor of mouth,Condition,SNOMED,Disorder,S,93672006,20020131,20991231,
438080,Primary malignant neoplasm of anterior wall of nasopharynx,Condition,SNOMED,Disorder,S,93674007,20020131,20991231,
40649300,Primary malignant neoplasm of anterior wall of urinary bladder,Condition,SNOMED,Disorder,S,93675008,20190131,20991231,
80045,Primary malignant neoplasm of anus,Condition,SNOMED,Disorder,S,93676009,20020131,20991231,
25757,Primary malignant neoplasm of aortic body,Condition,SNOMED,Disorder,S,93677000,20020131,20991231,
433143,Primary malignant neoplasm of appendix,Condition,SNOMED,Disorder,S,93679002,20020131,20991231,
4246795,Primary malignant neoplasm of upper arm,Condition,SNOMED,Disorder,S,93682007,20020131,20991231,
4247719,Primary malignant neoplasm of ascending colon,Condition,SNOMED,Disorder,S,93683002,20020131,20991231,
4246016,Primary malignant neoplasm of axilla,Condition,SNOMED,Disorder,S,93684008,20020131,20991231,
4246017,Primary malignant neoplasm of back,Condition,SNOMED,Disorder,S,93686005,20020131,20991231,
256633,Primary malignant neoplasm of base of tongue,Condition,SNOMED,Disorder,S,93687001,20020131,20991231,
4247720,Primary malignant neoplasm of blood vessel of abdomen,Condition,SNOMED,Disorder,S,93690007,20020131,20991231,
4246018,Primary malignant neoplasm of blood vessel of axilla,Condition,SNOMED,Disorder,S,93692004,20020131,20991231,
4247227,Primary malignant neoplasm of blood vessel of buttock,Condition,SNOMED,Disorder,S,93693009,20020131,20991231,
4246019,Primary malignant neoplasm of blood vessel of face,Condition,SNOMED,Disorder,S,93694003,20020131,20991231,
4246796,Primary malignant neoplasm of blood vessel of finger,Condition,SNOMED,Disorder,S,93695002,20020131,20991231,
4246020,Primary malignant neoplasm of blood vessel of foot,Condition,SNOMED,Disorder,S,93696001,20020131,20991231,
4246797,Primary malignant neoplasm of blood vessel of forearm,Condition,SNOMED,Disorder,S,93697005,20020131,20991231,
4246021,Primary malignant neoplasm of blood vessel of hand,Condition,SNOMED,Disorder,S,93698000,20020131,20991231,
4246798,Primary malignant neoplasm of blood vessel of head,Condition,SNOMED,Disorder,S,93699008,20020131,20991231,
4246022,Primary malignant neoplasm of blood vessel of hip,Condition,SNOMED,Disorder,S,93700009,20020131,20991231,
4246023,Primary malignant neoplasm of blood vessel of inguinal region,Condition,SNOMED,Disorder,S,93701008,20020131,20991231,
4247228,Primary malignant neoplasm of blood vessel of lower limb,Condition,SNOMED,Disorder,S,93703006,20020131,20991231,
4247723,Primary malignant neoplasm of blood vessel of neck,Condition,SNOMED,Disorder,S,93704000,20020131,20991231,
