SITE_ID,MEASUREMENT_CONCEPT_ID,MEASUREMENT_CONCEPT_NAME,MEASUREMENT_CONCEPT_CODE,MEASUREMENT_VOCABULARY_ID,MEASUREMENT_DOMAIN_ID,MEASUREMENT_STANDARD_CONCEPT,UNIT_CONCEPT_ID,UNIT_CONCEPT_NAME,UNIT_CONCEPT_CODE,UNIT_VOCABULARY_ID,UNIT_DOMAIN_ID,UNIT_STANDARD_CONCEPT,RECORD_COUNT,MEASUREMENT_RECORD_TOTAL,PCT_RECORD_WITHIN_MEASUREMENT,PERSON_COUNT,MEASUREMENT_PERSON_TOTAL,PCT_PERSON_WITHIN_MEASUREMENT,Date Unit Query Run
DFCI,3022096,Basophils/100 leukocytes in Blood,30180-4,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,39968,39968,100,9183,9183,100,9/22/2025
DFCI,3022217,INR in Platelet poor plasma by Coagulation assay,6301-6,LOINC,Measurement,S,0,(NULL/0),,,,,1126213,1127795,99.8597,119545,119735,99.8413,9/22/2025
JH,3022217,INR in Platelet poor plasma by Coagulation assay,6301-6,LOINC,Measurement,S,0,(NULL/0),,,,,565734,565734,100,90475,90475,100,9/19/2025
MSKCC,3022217,INR in Platelet poor plasma by Coagulation assay,6301-6,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,7,730298,0.001,6,126320,0.0047,9/22/2025
DFCI,3022217,INR in Platelet poor plasma by Coagulation assay,6301-6,LOINC,Measurement,S,8523,ratio,{ratio},UCUM,Unit,S,1580,1127795,0.1401,675,119735,0.5637,9/22/2025
MSKCC,3022217,INR in Platelet poor plasma by Coagulation assay,6301-6,LOINC,Measurement,S,8523,ratio,{ratio},UCUM,Unit,S,730291,730298,99.999,126320,126320,100,9/22/2025
DFCI,3022217,INR in Platelet poor plasma by Coagulation assay,6301-6,LOINC,Measurement,S,8596,calculated,{calc},UCUM,Unit,S,1,1127795,0.0001,1,119735,0.0008,9/22/2025
DFCI,3022217,INR in Platelet poor plasma by Coagulation assay,6301-6,LOINC,Measurement,S,8985,international unit per milliliter,[iU]/mL,UCUM,Unit,S,1,1127795,0.0001,1,119735,0.0008,9/22/2025
DFCI,3022250,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Lactate to pyruvate reaction,14804-9,LOINC,Measurement,S,0,(NULL/0),,,,,6,37549,0.016,6,9821,0.0611,9/22/2025
FH,3022250,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Lactate to pyruvate reaction,14804-9,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,5,462295,0.0011,5,31259,0.016,9/19/2025
DFCI,3022250,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Lactate to pyruvate reaction,14804-9,LOINC,Measurement,S,8645,unit per liter,[U]/L,UCUM,Unit,S,35148,37549,93.6057,9335,9821,95.0514,9/22/2025
FH,3022250,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Lactate to pyruvate reaction,14804-9,LOINC,Measurement,S,8645,unit per liter,[U]/L,UCUM,Unit,S,462290,462295,99.9989,31256,31259,99.9904,9/19/2025
MSKCC,3022250,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Lactate to pyruvate reaction,14804-9,LOINC,Measurement,S,8645,unit per liter,[U]/L,UCUM,Unit,S,959986,959986,100,68846,68846,100,9/22/2025
DFCI,3022250,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Lactate to pyruvate reaction,14804-9,LOINC,Measurement,S,8923,international unit per liter,[iU]/L,UCUM,Unit,S,2395,37549,6.3783,531,9821,5.4068,9/22/2025
JH,3022250,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Lactate to pyruvate reaction,14804-9,LOINC,Measurement,S,8923,international unit per liter,[iU]/L,UCUM,Unit,S,2523,2523,100,1137,1137,100,9/19/2025
JH,3022407,Monocytes/100 leukocytes in Blood by Manual count,744-3,LOINC,Measurement,S,0,(NULL/0),,,,,101,451944,0.0223,94,40439,0.2324,9/19/2025
MSKCC,3022407,Monocytes/100 leukocytes in Blood by Manual count,744-3,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,6,463359,0.0013,6,50052,0.012,9/22/2025
DFCI,3022407,Monocytes/100 leukocytes in Blood by Manual count,744-3,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,287351,287351,100,45067,45067,100,9/22/2025
JH,3022407,Monocytes/100 leukocytes in Blood by Manual count,744-3,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,451843,451944,99.9777,40434,40439,99.9876,9/19/2025
MSKCC,3022407,Monocytes/100 leukocytes in Blood by Manual count,744-3,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,463353,463359,99.9987,50052,50052,100,9/22/2025
JH,3022893,Aspartate aminotransferase/Alanine aminotransferase [Enzymatic activity ratio] in Serum or Plasma,1916-6,LOINC,Measurement,S,0,(NULL/0),,,,,2095045,2095066,99.999,126449,126456,99.9945,9/19/2025
JH,3022893,Aspartate aminotransferase/Alanine aminotransferase [Enzymatic activity ratio] in Serum or Plasma,1916-6,LOINC,Measurement,S,8645,unit per liter,[U]/L,UCUM,Unit,S,21,2095066,0.001,21,126456,0.0166,9/19/2025
JH,3022914,Cancer Ag 19-9 [Units/volume] in Serum or Plasma,24108-3,LOINC,Measurement,S,0,(NULL/0),,,,,15576,37262,41.8013,5078,10844,46.8277,9/19/2025
FH,3022914,Cancer Ag 19-9 [Units/volume] in Serum or Plasma,24108-3,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,28735,28735,100,4312,4312,100,9/19/2025
MSKCC,3022914,Cancer Ag 19-9 [Units/volume] in Serum or Plasma,24108-3,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,80941,80941,100,12984,12984,100,9/22/2025
DFCI,3022914,Cancer Ag 19-9 [Units/volume] in Serum or Plasma,24108-3,LOINC,Measurement,S,8763,unit per milliliter,[U]/mL,UCUM,Unit,S,72012,72012,100,11174,11174,100,9/22/2025
JH,3022914,Cancer Ag 19-9 [Units/volume] in Serum or Plasma,24108-3,LOINC,Measurement,S,8763,unit per milliliter,[U]/mL,UCUM,Unit,S,21686,37262,58.1987,6772,10844,62.4493,9/19/2025
DFCI,3023103,Potassium [Moles/volume] in Serum or Plasma,2823-3,LOINC,Measurement,S,0,(NULL/0),,,,,7411,4999782,0.1482,2036,235211,0.8656,9/22/2025
JH,3023103,Potassium [Moles/volume] in Serum or Plasma,2823-3,LOINC,Measurement,S,0,(NULL/0),,,,,14445,1265278,1.1416,8362,95833,8.7256,9/19/2025
FH,3023103,Potassium [Moles/volume] in Serum or Plasma,2823-3,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,878,2320008,0.0378,411,139474,0.2947,9/19/2025
MSKCC,3023103,Potassium [Moles/volume] in Serum or Plasma,2823-3,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,3,8847833,0,3,442343,0.0007,9/22/2025
DFCI,3023103,Potassium [Moles/volume] in Serum or Plasma,2823-3,LOINC,Measurement,S,8736,nanomole per liter,nmol/L,UCUM,Unit,S,2,4999782,0,1,235211,0.0004,9/22/2025
DFCI,3023103,Potassium [Moles/volume] in Serum or Plasma,2823-3,LOINC,Measurement,S,8751,milligram per liter,mg/L,UCUM,Unit,S,1,4999782,0,1,235211,0.0004,9/22/2025
FH,3023103,Potassium [Moles/volume] in Serum or Plasma,2823-3,LOINC,Measurement,S,8751,milligram per liter,mg/L,UCUM,Unit,S,1,2320008,0,1,139474,0.0007,9/19/2025
DFCI,3023103,Potassium [Moles/volume] in Serum or Plasma,2823-3,LOINC,Measurement,S,8753,millimole per liter,mmol/L,UCUM,Unit,S,4852081,4999782,97.0459,230350,235211,97.9333,9/22/2025
JH,3023103,Potassium [Moles/volume] in Serum or Plasma,2823-3,LOINC,Measurement,S,8753,millimole per liter,mmol/L,UCUM,Unit,S,1250814,1265278,98.8569,95667,95833,99.8268,9/19/2025
FH,3023103,Potassium [Moles/volume] in Serum or Plasma,2823-3,LOINC,Measurement,S,8753,millimole per liter,mmol/L,UCUM,Unit,S,918,2320008,0.0396,427,139474,0.3062,9/19/2025
MSKCC,3023103,Potassium [Moles/volume] in Serum or Plasma,2823-3,LOINC,Measurement,S,8753,millimole per liter,mmol/L,UCUM,Unit,S,10,8847833,0.0001,8,442343,0.0018,9/22/2025
FH,3023103,Potassium [Moles/volume] in Serum or Plasma,2823-3,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,2,2320008,0.0001,2,139474,0.0014,9/19/2025
DFCI,3023103,Potassium [Moles/volume] in Serum or Plasma,2823-3,LOINC,Measurement,S,9551,milliequivalent,10*-3.eq,UCUM,Unit,S,1,4999782,0,1,235211,0.0004,9/22/2025
DFCI,3023103,Potassium [Moles/volume] in Serum or Plasma,2823-3,LOINC,Measurement,S,9557,milliequivalent per liter,10*-3.eq/L,UCUM,Unit,S,140286,4999782,2.8058,18420,235211,7.8313,9/22/2025
JH,3023103,Potassium [Moles/volume] in Serum or Plasma,2823-3,LOINC,Measurement,S,9557,milliequivalent per liter,10*-3.eq/L,UCUM,Unit,S,19,1265278,0.0015,8,95833,0.0083,9/19/2025
FH,3023103,Potassium [Moles/volume] in Serum or Plasma,2823-3,LOINC,Measurement,S,9557,milliequivalent per liter,10*-3.eq/L,UCUM,Unit,S,2318209,2320008,99.9225,139446,139474,99.9799,9/19/2025
MSKCC,3023103,Potassium [Moles/volume] in Serum or Plasma,2823-3,LOINC,Measurement,S,9557,milliequivalent per liter,10*-3.eq/L,UCUM,Unit,S,8847820,8847833,99.9999,442343,442343,100,9/22/2025
JH,3023166,Body weight Stated,3142-7,LOINC,Measurement,S,0,(NULL/0),,,,,12,54,22.2222,10,51,19.6078,9/19/2025
JH,3023166,Body weight Stated,3142-7,LOINC,Measurement,S,9346,pound force (avoirdupois),[lbf_av],UCUM,Unit,S,42,54,77.7778,41,51,80.3922,9/19/2025
DFCI,3023297,Cortisol [Mass/volume] in Serum or Plasma --PM trough specimen,9812-9,LOINC,Measurement,S,0,(NULL/0),,,,,22,921,2.3887,19,655,2.9008,9/22/2025
DFCI,3023297,Cortisol [Mass/volume] in Serum or Plasma --PM trough specimen,9812-9,LOINC,Measurement,S,8817,nanogram per deciliter,ng/dL,UCUM,Unit,S,612,921,66.4495,380,655,58.0153,9/22/2025
DFCI,3023297,Cortisol [Mass/volume] in Serum or Plasma --PM trough specimen,9812-9,LOINC,Measurement,S,8837,microgram per deciliter,ug/dL,UCUM,Unit,S,287,921,31.1618,266,655,40.6107,9/22/2025
DFCI,3023314,Hematocrit [Volume Fraction] of Blood by Automated count,4544-3,LOINC,Measurement,S,0,(NULL/0),,,,,718,4869803,0.0147,573,237284,0.2415,9/22/2025
JH,3023314,Hematocrit [Volume Fraction] of Blood by Automated count,4544-3,LOINC,Measurement,S,0,(NULL/0),,,,,1121,2811711,0.0399,961,147288,0.6525,9/19/2025
FH,3023314,Hematocrit [Volume Fraction] of Blood by Automated count,4544-3,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,6,2205231,0.0003,4,139194,0.0029,9/19/2025
DFCI,3023314,Hematocrit [Volume Fraction] of Blood by Automated count,4544-3,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,4869082,4869803,99.9852,237272,237284,99.9949,9/22/2025
JH,3023314,Hematocrit [Volume Fraction] of Blood by Automated count,4544-3,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,2810590,2811711,99.9601,147278,147288,99.9932,9/19/2025
FH,3023314,Hematocrit [Volume Fraction] of Blood by Automated count,4544-3,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,2205225,2205231,99.9997,139194,139194,100,9/19/2025
MSKCC,3023314,Hematocrit [Volume Fraction] of Blood by Automated count,4544-3,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,4408113,4408113,100,201628,201628,100,9/22/2025
DFCI,3023314,Hematocrit [Volume Fraction] of Blood by Automated count,4544-3,LOINC,Measurement,S,8837,microgram per deciliter,ug/dL,UCUM,Unit,S,3,4869803,0.0001,3,237284,0.0013,9/22/2025
DFCI,3023323,Follitropin [Units/volume] in Serum or Plasma,15067-2,LOINC,Measurement,S,0,(NULL/0),,,,,56,27227,0.2057,54,14972,0.3607,9/22/2025
JH,3023323,Follitropin [Units/volume] in Serum or Plasma,15067-2,LOINC,Measurement,S,0,(NULL/0),,,,,2616,7788,33.5901,1661,4531,36.6586,9/19/2025
FH,3023323,Follitropin [Units/volume] in Serum or Plasma,15067-2,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,19384,19384,100,11940,11940,100,9/19/2025
DFCI,3023323,Follitropin [Units/volume] in Serum or Plasma,15067-2,LOINC,Measurement,S,8923,international unit per liter,[iU]/L,UCUM,Unit,S,25952,27227,95.3171,14203,14972,94.8637,9/22/2025
DFCI,3023323,Follitropin [Units/volume] in Serum or Plasma,15067-2,LOINC,Measurement,S,9550,milli-international unit per milliliter,10*-3.[iU]/mL,UCUM,Unit,S,1219,27227,4.4772,1007,14972,6.7259,9/22/2025
JH,3023323,Follitropin [Units/volume] in Serum or Plasma,15067-2,LOINC,Measurement,S,9550,milli-international unit per milliliter,10*-3.[iU]/mL,UCUM,Unit,S,5172,7788,66.4099,3276,4531,72.3019,9/19/2025
DFCI,3023451,Erythrocytes [Morphology] in Blood by Automated count,11273-0,LOINC,Measurement,S,0,(NULL/0),,,,,111900,111900,100,16919,16919,100,9/22/2025
FH,3023540,Body height Measured,3137-7,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,69,69,100,64,64,100,9/19/2025
DFCI,3023540,Body height Measured,3137-7,LOINC,Measurement,S,8582,centimeter,cm,UCUM,Unit,S,3643104,3643104,100,301089,301089,100,9/22/2025
JH,3023540,Body height Measured,3137-7,LOINC,Measurement,S,9330,inch (US),[in_us],UCUM,Unit,S,4,4,100,4,4,100,9/19/2025
DFCI,3023599,MCV [Entitic volume] by Automated count,787-2,LOINC,Measurement,S,0,(NULL/0),,,,,90,4850010,0.0019,63,237519,0.0265,9/22/2025
JH,3023599,MCV [Entitic volume] by Automated count,787-2,LOINC,Measurement,S,0,(NULL/0),,,,,1202,2805763,0.0428,893,147242,0.6065,9/19/2025
FH,3023599,MCV [Entitic volume] by Automated count,787-2,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,2139668,2139668,100,138189,138189,100,9/19/2025
DFCI,3023599,MCV [Entitic volume] by Automated count,787-2,LOINC,Measurement,S,8583,femtoliter,fL,UCUM,Unit,S,4849920,4850010,99.9981,237495,237519,99.9899,9/22/2025
JH,3023599,MCV [Entitic volume] by Automated count,787-2,LOINC,Measurement,S,8583,femtoliter,fL,UCUM,Unit,S,2804561,2805763,99.9572,147237,147242,99.9966,9/19/2025
MSKCC,3023599,MCV [Entitic volume] by Automated count,787-2,LOINC,Measurement,S,8583,femtoliter,fL,UCUM,Unit,S,3944291,3944291,100,186300,186300,100,9/22/2025
FH,3023709,Somatotropin [Mass/volume] in Serum or Plasma,2963-7,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,1,1148,0.0871,1,467,0.2141,9/19/2025
DFCI,3023709,Somatotropin [Mass/volume] in Serum or Plasma,2963-7,LOINC,Measurement,S,8842,nanogram per milliliter,ng/mL,UCUM,Unit,S,1433,1433,100,825,825,100,9/22/2025
JH,3023709,Somatotropin [Mass/volume] in Serum or Plasma,2963-7,LOINC,Measurement,S,8842,nanogram per milliliter,ng/mL,UCUM,Unit,S,545,545,100,244,244,100,9/19/2025
FH,3023709,Somatotropin [Mass/volume] in Serum or Plasma,2963-7,LOINC,Measurement,S,8842,nanogram per milliliter,ng/mL,UCUM,Unit,S,1147,1148,99.9129,466,467,99.7859,9/19/2025
DFCI,3024128,Bilirubin.total [Mass/volume] in Serum or Plasma,1975-2,LOINC,Measurement,S,0,(NULL/0),,,,,3634,3530890,0.1029,1188,219637,0.5409,9/22/2025
JH,3024128,Bilirubin.total [Mass/volume] in Serum or Plasma,1975-2,LOINC,Measurement,S,0,(NULL/0),,,,,386,2225102,0.0173,354,137977,0.2566,9/19/2025
FH,3024128,Bilirubin.total [Mass/volume] in Serum or Plasma,1975-2,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,1671,1514665,0.1103,719,126570,0.5681,9/19/2025
MSKCC,3024128,Bilirubin.total [Mass/volume] in Serum or Plasma,1975-2,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,3148730,6576429,47.879,270405,420456,64.3123,9/22/2025
DFCI,3024128,Bilirubin.total [Mass/volume] in Serum or Plasma,1975-2,LOINC,Measurement,S,8645,unit per liter,[U]/L,UCUM,Unit,S,1,3530890,0,1,219637,0.0005,9/22/2025
FH,3024128,Bilirubin.total [Mass/volume] in Serum or Plasma,1975-2,LOINC,Measurement,S,8645,unit per liter,[U]/L,UCUM,Unit,S,1,1514665,0.0001,1,126570,0.0008,9/19/2025
DFCI,3024128,Bilirubin.total [Mass/volume] in Serum or Plasma,1975-2,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,25,3530890,0.0007,24,219637,0.0109,9/22/2025
FH,3024128,Bilirubin.total [Mass/volume] in Serum or Plasma,1975-2,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,6,1514665,0.0004,6,126570,0.0047,9/19/2025
DFCI,3024128,Bilirubin.total [Mass/volume] in Serum or Plasma,1975-2,LOINC,Measurement,S,8749,micromole per liter,umol/L,UCUM,Unit,S,1,3530890,0,1,219637,0.0005,9/22/2025
DFCI,3024128,Bilirubin.total [Mass/volume] in Serum or Plasma,1975-2,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,3527228,3530890,99.8963,219493,219637,99.9344,9/22/2025
JH,3024128,Bilirubin.total [Mass/volume] in Serum or Plasma,1975-2,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,2224716,2225102,99.9827,137975,137977,99.9986,9/19/2025
FH,3024128,Bilirubin.total [Mass/volume] in Serum or Plasma,1975-2,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,1512987,1514665,99.8892,126523,126570,99.9629,9/19/2025
MSKCC,3024128,Bilirubin.total [Mass/volume] in Serum or Plasma,1975-2,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,3427699,6576429,52.121,201115,420456,47.8326,9/22/2025
DFCI,3024128,Bilirubin.total [Mass/volume] in Serum or Plasma,1975-2,LOINC,Measurement,S,8923,international unit per liter,[iU]/L,UCUM,Unit,S,1,3530890,0,1,219637,0.0005,9/22/2025
FH,3024171,Respiratory rate,9279-1,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,13376,14564385,0.0918,1118,74847,1.4937,9/19/2025
JH,3024171,Respiratory rate,9279-1,LOINC,Measurement,S,8483,counts per minute,{counts}/min,UCUM,Unit,S,14022379,14022379,100,136942,136942,100,9/19/2025
FH,3024171,Respiratory rate,9279-1,LOINC,Measurement,S,8483,counts per minute,{counts}/min,UCUM,Unit,S,14551009,14564385,99.9082,74847,74847,100,9/19/2025
MSKCC,3024171,Respiratory rate,9279-1,LOINC,Measurement,S,8483,counts per minute,{counts}/min,UCUM,Unit,S,22881767,22881767,100,346765,346765,100,9/22/2025
DFCI,3024171,Respiratory rate,9279-1,LOINC,Measurement,S,8541,per minute,/min,UCUM,Unit,S,14789234,14789234,100,307064,307064,100,9/22/2025
JH,3024370,Alpha-1-Fetoprotein [Multiple of the median] in Serum or Plasma,20450-3,LOINC,Measurement,S,0,(NULL/0),,,,,55,55,100,50,50,100,9/19/2025
DFCI,3024370,Alpha-1-Fetoprotein [Multiple of the median] in Serum or Plasma,20450-3,LOINC,Measurement,S,8494,multiple of the median,{MOM},UCUM,Unit,S,99,99,100,92,92,100,9/22/2025
DFCI,3024552,Cancer Ag 19-9 [Presence] in Serum or Plasma,2009-9,LOINC,Measurement,S,0,(NULL/0),,,,,1,1583,0.0632,1,365,0.274,9/22/2025
DFCI,3024552,Cancer Ag 19-9 [Presence] in Serum or Plasma,2009-9,LOINC,Measurement,S,8763,unit per milliliter,[U]/mL,UCUM,Unit,S,1582,1583,99.9368,364,365,99.726,9/22/2025
DFCI,3024561,Albumin [Mass/volume] in Serum or Plasma,1751-7,LOINC,Measurement,S,0,(NULL/0),,,,,3655,3613608,0.1011,1086,220931,0.4916,9/22/2025
JH,3024561,Albumin [Mass/volume] in Serum or Plasma,1751-7,LOINC,Measurement,S,0,(NULL/0),,,,,2410,1325990,0.1818,1759,111019,1.5844,9/19/2025
FH,3024561,Albumin [Mass/volume] in Serum or Plasma,1751-7,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,2728,1607860,0.1697,1201,127266,0.9437,9/19/2025
MSKCC,3024561,Albumin [Mass/volume] in Serum or Plasma,1751-7,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,3179838,6581142,48.3174,270743,421240,64.2729,9/22/2025
DFCI,3024561,Albumin [Mass/volume] in Serum or Plasma,1751-7,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,3,3613608,0.0001,3,220931,0.0014,9/22/2025
JH,3024561,Albumin [Mass/volume] in Serum or Plasma,1751-7,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,27,1325990,0.002,25,111019,0.0225,9/19/2025
DFCI,3024561,Albumin [Mass/volume] in Serum or Plasma,1751-7,LOINC,Measurement,S,8636,gram per liter,g/L,UCUM,Unit,S,1,3613608,0,1,220931,0.0005,9/22/2025
DFCI,3024561,Albumin [Mass/volume] in Serum or Plasma,1751-7,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,3609752,3613608,99.8933,220820,220931,99.9498,9/22/2025
JH,3024561,Albumin [Mass/volume] in Serum or Plasma,1751-7,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,1323553,1325990,99.8162,110881,111019,99.8757,9/19/2025
FH,3024561,Albumin [Mass/volume] in Serum or Plasma,1751-7,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,1604888,1607860,99.8152,127151,127266,99.9096,9/19/2025
MSKCC,3024561,Albumin [Mass/volume] in Serum or Plasma,1751-7,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,3401304,6581142,51.6826,202463,421240,48.0636,9/22/2025
DFCI,3024561,Albumin [Mass/volume] in Serum or Plasma,1751-7,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,197,3613608,0.0055,187,220931,0.0846,9/22/2025
FH,3024561,Albumin [Mass/volume] in Serum or Plasma,1751-7,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,244,1607860,0.0152,231,127266,0.1815,9/19/2025
DFCI,3024675,Thyroxine (T4) free [Mass/volume] in Serum or Plasma by Dialysis,6892-4,LOINC,Measurement,S,0,(NULL/0),,,,,2,266,0.7519,2,186,1.0753,9/22/2025
JH,3024675,Thyroxine (T4) free [Mass/volume] in Serum or Plasma by Dialysis,6892-4,LOINC,Measurement,S,0,(NULL/0),,,,,1,74,1.3514,1,56,1.7857,9/19/2025
DFCI,3024675,Thyroxine (T4) free [Mass/volume] in Serum or Plasma by Dialysis,6892-4,LOINC,Measurement,S,8817,nanogram per deciliter,ng/dL,UCUM,Unit,S,264,266,99.2481,185,186,99.4624,9/22/2025
JH,3024675,Thyroxine (T4) free [Mass/volume] in Serum or Plasma by Dialysis,6892-4,LOINC,Measurement,S,8817,nanogram per deciliter,ng/dL,UCUM,Unit,S,73,74,98.6486,55,56,98.2143,9/19/2025
DFCI,3024731,MCV [Entitic volume],30428-7,LOINC,Measurement,S,0,(NULL/0),,,,,1151,2444,47.0949,715,1404,50.9259,9/22/2025
DFCI,3024731,MCV [Entitic volume],30428-7,LOINC,Measurement,S,8583,femtoliter,fL,UCUM,Unit,S,1287,2444,52.6596,721,1404,51.3533,9/22/2025
DFCI,3024731,MCV [Entitic volume],30428-7,LOINC,Measurement,S,8655,Farad per liter,F/L,UCUM,Unit,S,3,2444,0.1228,1,1404,0.0712,9/22/2025
DFCI,3024731,MCV [Entitic volume],30428-7,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,2,2444,0.0818,2,1404,0.1425,9/22/2025
DFCI,3024731,MCV [Entitic volume],30428-7,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,1,2444,0.0409,1,1404,0.0712,9/22/2025
DFCI,3024929,Platelets [#/volume] in Blood by Automated count,777-3,LOINC,Measurement,S,0,(NULL/0),,,,,5660,4915314,0.1152,1765,239852,0.7359,9/22/2025
JH,3024929,Platelets [#/volume] in Blood by Automated count,777-3,LOINC,Measurement,S,0,(NULL/0),,,,,2512,2880550,0.0872,1884,147274,1.2792,9/19/2025
FH,3024929,Platelets [#/volume] in Blood by Automated count,777-3,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,27706,2205092,1.2565,10472,138360,7.5687,9/19/2025
MSKCC,3024929,Platelets [#/volume] in Blood by Automated count,777-3,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,49,4403399,0.0011,42,201626,0.0208,9/22/2025
DFCI,3024929,Platelets [#/volume] in Blood by Automated count,777-3,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,1,4915314,0,1,239852,0.0004,9/22/2025
FH,3024929,Platelets [#/volume] in Blood by Automated count,777-3,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,1,2205092,0,1,138360,0.0007,9/19/2025
DFCI,3024929,Platelets [#/volume] in Blood by Automated count,777-3,LOINC,Measurement,S,8566,thousand,10*3,UCUM,Unit,S,7976,4915314,0.1623,557,239852,0.2322,9/22/2025
DFCI,3024929,Platelets [#/volume] in Blood by Automated count,777-3,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,1,4915314,0,1,239852,0.0004,9/22/2025
DFCI,3024929,Platelets [#/volume] in Blood by Automated count,777-3,LOINC,Measurement,S,8785,per cubic millimeter,/mm3,UCUM,Unit,S,1,4915314,0,1,239852,0.0004,9/22/2025
DFCI,3024929,Platelets [#/volume] in Blood by Automated count,777-3,LOINC,Measurement,S,8815,million per microliter,10*6/uL,UCUM,Unit,S,1,4915314,0,1,239852,0.0004,9/22/2025
DFCI,3024929,Platelets [#/volume] in Blood by Automated count,777-3,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,4855849,4915314,98.7902,238557,239852,99.4601,9/22/2025
JH,3024929,Platelets [#/volume] in Blood by Automated count,777-3,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,2878034,2880550,99.9127,147251,147274,99.9844,9/19/2025
FH,3024929,Platelets [#/volume] in Blood by Automated count,777-3,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,2177385,2205092,98.7435,137929,138360,99.6885,9/19/2025
MSKCC,3024929,Platelets [#/volume] in Blood by Automated count,777-3,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,4403350,4403399,99.9989,201625,201626,99.9995,9/22/2025
DFCI,3024929,Platelets [#/volume] in Blood by Automated count,777-3,LOINC,Measurement,S,8931,million per cubic millimeter,10*6/mm3,UCUM,Unit,S,1,4915314,0,1,239852,0.0004,9/22/2025
DFCI,3024929,Platelets [#/volume] in Blood by Automated count,777-3,LOINC,Measurement,S,8961,thousand per cubic millimeter,10*3/mm3,UCUM,Unit,S,45769,4915314,0.9312,6573,239852,2.7404,9/22/2025
