SITE_ID,MEASUREMENT_CONCEPT_ID,MEASUREMENT_CONCEPT_NAME,MEASUREMENT_CONCEPT_CODE,MEASUREMENT_VOCABULARY_ID,MEASUREMENT_DOMAIN_ID,MEASUREMENT_STANDARD_CONCEPT,UNIT_CONCEPT_ID,UNIT_CONCEPT_NAME,UNIT_CONCEPT_CODE,UNIT_VOCABULARY_ID,UNIT_DOMAIN_ID,UNIT_STANDARD_CONCEPT,RECORD_COUNT,MEASUREMENT_RECORD_TOTAL,PCT_RECORD_WITHIN_MEASUREMENT,PERSON_COUNT,MEASUREMENT_PERSON_TOTAL,PCT_PERSON_WITHIN_MEASUREMENT,Date Unit Query Run
DFCI,3027970,Globulin [Mass/volume] in Serum by calculation,10834-0,LOINC,Measurement,S,0,(NULL/0),,,,,45,3652,1.2322,45,2298,1.9582,12/19/2025
JHU,3027970,Globulin [Mass/volume] in Serum by calculation,10834-0,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,52,86783,0.0599,52,29820,0.1744,12/16/2025
DFCI,3027970,Globulin [Mass/volume] in Serum by calculation,10834-0,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,3606,3652,98.7404,2275,2298,98.9991,12/19/2025
JHU,3027970,Globulin [Mass/volume] in Serum by calculation,10834-0,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,86731,86783,99.9401,29813,29820,99.9765,12/16/2025
MSK,3027970,Globulin [Mass/volume] in Serum by calculation,10834-0,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,131,131,100,93,93,100,2/12/2026
DFCI,3027970,Globulin [Mass/volume] in Serum by calculation,10834-0,LOINC,Measurement,S,8950,gram per deciliter calculated,g/dL{calc},UCUM,Unit,S,1,3652,0.0274,1,2298,0.0435,12/19/2025
DFCI,3028286,Albumin [Mass/volume] in Serum or Plasma by Electrophoresis,2862-1,LOINC,Measurement,S,0,(NULL/0),,,,,29,16505,0.1757,29,5411,0.5359,12/19/2025
JHU,3028286,Albumin [Mass/volume] in Serum or Plasma by Electrophoresis,2862-1,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,3,32284,0.0093,3,15226,0.0197,12/16/2025
DFCI,3028286,Albumin [Mass/volume] in Serum or Plasma by Electrophoresis,2862-1,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,16476,16505,99.8243,5407,5411,99.9261,12/19/2025
JHU,3028286,Albumin [Mass/volume] in Serum or Plasma by Electrophoresis,2862-1,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,32281,32284,99.9907,15226,15226,100,12/16/2025
DFCI,3028615,Eosinophils [#/volume] in Blood by Automated count,711-2,LOINC,Measurement,S,0,(NULL/0),,,,,316,286193,0.1104,273,23664,1.1537,12/19/2025
JHU,3028615,Eosinophils [#/volume] in Blood by Automated count,711-2,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,831,1780643,0.0467,743,138586,0.5361,12/16/2025
DFCI,3028615,Eosinophils [#/volume] in Blood by Automated count,711-2,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,90047,286193,31.4637,8688,23664,36.714,12/19/2025
DFCI,3028615,Eosinophils [#/volume] in Blood by Automated count,711-2,LOINC,Measurement,S,8647,per microliter,/uL,UCUM,Unit,S,10,286193,0.0035,8,23664,0.0338,12/19/2025
DFCI,3028615,Eosinophils [#/volume] in Blood by Automated count,711-2,LOINC,Measurement,S,8686,cubic millimeter,mm3,UCUM,Unit,S,11,286193,0.0038,10,23664,0.0423,12/19/2025
DFCI,3028615,Eosinophils [#/volume] in Blood by Automated count,711-2,LOINC,Measurement,S,8784,cells per microliter,{cells}/uL,UCUM,Unit,S,114,286193,0.0398,92,23664,0.3888,12/19/2025
JHU,3028615,Eosinophils [#/volume] in Blood by Automated count,711-2,LOINC,Measurement,S,8784,cells per microliter,{cells}/uL,UCUM,Unit,S,20611,1780643,1.1575,8434,138586,6.0858,12/16/2025
DFCI,3028615,Eosinophils [#/volume] in Blood by Automated count,711-2,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,187269,286193,65.4345,21860,23664,92.3766,12/19/2025
JHU,3028615,Eosinophils [#/volume] in Blood by Automated count,711-2,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,1759195,1780643,98.7955,136672,138586,98.6189,12/16/2025
JHU,3028615,Eosinophils [#/volume] in Blood by Automated count,711-2,LOINC,Measurement,S,8938,thousandth per microliter,10*-3/uL,UCUM,Unit,S,2,1780643,0.0001,2,138586,0.0014,12/16/2025
DFCI,3028615,Eosinophils [#/volume] in Blood by Automated count,711-2,LOINC,Measurement,S,8961,thousand per cubic millimeter,10*3/mm3,UCUM,Unit,S,8426,286193,2.9442,2904,23664,12.2718,12/19/2025
JHU,3028615,Eosinophils [#/volume] in Blood by Automated count,711-2,LOINC,Measurement,S,8961,thousand per cubic millimeter,10*3/mm3,UCUM,Unit,S,3,1780643,0.0002,1,138586,0.0007,12/16/2025
JHU,3028615,Eosinophils [#/volume] in Blood by Automated count,711-2,LOINC,Measurement,S,9444,billion per liter,10*9/L,UCUM,Unit,S,1,1780643,0.0001,1,138586,0.0007,12/16/2025
DFCI,3029103,Nuclear Ab [Presence] in Serum by Immunofluorescence,42254-3,LOINC,Measurement,S,0,(NULL/0),,,,,2081,2081,100,1766,1766,100,12/19/2025
JHU,3029103,Nuclear Ab [Presence] in Serum by Immunofluorescence,42254-3,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,1974,1974,100,1812,1812,100,12/16/2025
DFCI,3029483,DNA double strand Ab [Units/volume] in Serum by Immunoassay,32677-7,LOINC,Measurement,S,0,(NULL/0),,,,,40,99,40.404,36,89,40.4494,12/19/2025
DFCI,3029483,DNA double strand Ab [Units/volume] in Serum by Immunoassay,32677-7,LOINC,Measurement,S,8985,international unit per milliliter,[iU]/mL,UCUM,Unit,S,59,99,59.596,53,89,59.5506,12/19/2025
DFCI,3030077,Nuclear Ab [Titer] in Serum by Hep2 substrate,33253-6,LOINC,Measurement,S,0,(NULL/0),,,,,368,368,100,336,336,100,12/19/2025
JHU,3030077,Nuclear Ab [Titer] in Serum by Hep2 substrate,33253-6,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,1841,1841,100,1526,1526,100,12/16/2025
DFCI,3030555,Tissue transglutaminase IgA Ab [Presence] in Serum,35285-6,LOINC,Measurement,S,0,(NULL/0),,,,,12,12,100,12,12,100,12/19/2025
DFCI,3030597,Calcium [Mass/volume] corrected for total protein in Serum or Plasma,34907-6,LOINC,Measurement,S,0,(NULL/0),,,,,19,39292,0.0484,17,4630,0.3672,12/19/2025
DFCI,3030597,Calcium [Mass/volume] corrected for total protein in Serum or Plasma,34907-6,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,39273,39292,99.9516,4615,4630,99.676,12/19/2025
DFCI,3032077,Neutrophil cytoplasmic Ab [Presence] in Serum by Immunofluorescence,35279-9,LOINC,Measurement,S,0,(NULL/0),,,,,22,22,100,21,21,100,12/19/2025
JHU,3032077,Neutrophil cytoplasmic Ab [Presence] in Serum by Immunofluorescence,35279-9,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,2005,2005,100,1829,1829,100,12/16/2025
DFCI,3032080,INR in Blood by Coagulation assay,34714-6,LOINC,Measurement,S,0,(NULL/0),,,,,648,648,100,197,197,100,12/19/2025
MSK,3032080,INR in Blood by Coagulation assay,34714-6,LOINC,Measurement,S,0,(NULL/0),NA,NA,NA,NA,5,13885,0.03599999845,5,9366,0.05339999869,2/12/2026
MSK,3032080,INR in Blood by Coagulation assay,34714-6,LOINC,Measurement,S,8523,ratio,{ratio},UCUM,Unit,S,13412,13885,96.59339905,9069,9366,96.82900238,2/12/2026
MSK,3032080,INR in Blood by Coagulation assay,34714-6,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,468,13885,3.370500088,386,9366,4.12130022,2/12/2026
JHU,3032986,Glucose [Mass/volume] in Serum or Plasma --1st specimen,50206-2,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,155,155,100,131,131,100,12/16/2025
JHU,3033203,Carbon dioxide [Partial pressure] adjusted to patient's actual temperature in Blood,34705-4,LOINC,Measurement,S,8876,millimeter mercury column,mm[Hg],UCUM,Unit,S,122299,122299,100,13612,13612,100,12/16/2025
DFCI,3033575,Monocytes [#/volume] in Blood by Automated count,742-7,LOINC,Measurement,S,0,(NULL/0),,,,,408,206271,0.1978,295,23867,1.236,12/19/2025
JHU,3033575,Monocytes [#/volume] in Blood by Automated count,742-7,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,681,1780414,0.0382,598,138566,0.4316,12/16/2025
MSK,3033575,Monocytes [#/volume] in Blood by Automated count,742-7,LOINC,Measurement,S,0,(NULL/0),NA,NA,NA,NA,293,2772390,0.01059999969,182,164931,0.110299997,2/12/2026
DFCI,3033575,Monocytes [#/volume] in Blood by Automated count,742-7,LOINC,Measurement,S,8784,cells per microliter,{cells}/uL,UCUM,Unit,S,8630,206271,4.1838,2157,23867,9.0376,12/19/2025
JHU,3033575,Monocytes [#/volume] in Blood by Automated count,742-7,LOINC,Measurement,S,8784,cells per microliter,{cells}/uL,UCUM,Unit,S,20610,1780414,1.1576,8432,138566,6.0852,12/16/2025
DFCI,3033575,Monocytes [#/volume] in Blood by Automated count,742-7,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,188759,206271,91.5102,20812,23867,87.1999,12/19/2025
JHU,3033575,Monocytes [#/volume] in Blood by Automated count,742-7,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,1759119,1780414,98.8039,136659,138566,98.6238,12/16/2025
MSK,3033575,Monocytes [#/volume] in Blood by Automated count,742-7,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,2772097,2772390,99.98940277,164869,164931,99.96240234,2/12/2026
DFCI,3033575,Monocytes [#/volume] in Blood by Automated count,742-7,LOINC,Measurement,S,8961,thousand per cubic millimeter,10*3/mm3,UCUM,Unit,S,8474,206271,4.1082,2908,23867,12.1842,12/19/2025
JHU,3033575,Monocytes [#/volume] in Blood by Automated count,742-7,LOINC,Measurement,S,8961,thousand per cubic millimeter,10*3/mm3,UCUM,Unit,S,3,1780414,0.0002,1,138566,0.0007,12/16/2025
JHU,3033575,Monocytes [#/volume] in Blood by Automated count,742-7,LOINC,Measurement,S,9444,billion per liter,10*9/L,UCUM,Unit,S,1,1780414,0.0001,1,138566,0.0007,12/16/2025
DFCI,3033641,Platelet adequacy [Presence] in Blood by Light microscopy,9317-9,LOINC,Measurement,S,0,(NULL/0),,,,,586945,586945,100,63734,63734,100,12/19/2025
JHU,3033641,Platelet adequacy [Presence] in Blood by Light microscopy,9317-9,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,48531,48531,100,16301,16301,100,12/16/2025
DFCI,3033682,Smooth muscle Ab [Titer] in Serum by Immunofluorescence,5358-7,LOINC,Measurement,S,0,(NULL/0),,,,,831,831,100,771,771,100,12/19/2025
JHU,3033682,Smooth muscle Ab [Titer] in Serum by Immunofluorescence,5358-7,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,205,222,92.3423,196,213,92.0188,12/16/2025
JHU,3033682,Smooth muscle Ab [Titer] in Serum by Immunofluorescence,5358-7,LOINC,Measurement,S,8525,titer,{titer},UCUM,Unit,S,17,222,7.6577,17,213,7.9812,12/16/2025
DFCI,3034107,Monocytes [#/volume] in Blood by Manual count,743-5,LOINC,Measurement,S,0,(NULL/0),,,,,25,301201,0.0083,25,45511,0.0549,12/19/2025
JHU,3034107,Monocytes [#/volume] in Blood by Manual count,743-5,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,1,12,8.3333,1,12,8.3333,12/16/2025
DFCI,3034107,Monocytes [#/volume] in Blood by Manual count,743-5,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,297626,301201,98.8131,44486,45511,97.7478,12/19/2025
JHU,3034107,Monocytes [#/volume] in Blood by Manual count,743-5,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,11,12,91.6667,11,12,91.6667,12/16/2025
MSK,3034107,Monocytes [#/volume] in Blood by Manual count,743-5,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,455154,455154,100,49912,49912,100,2/12/2026
DFCI,3034107,Monocytes [#/volume] in Blood by Manual count,743-5,LOINC,Measurement,S,8961,thousand per cubic millimeter,10*3/mm3,UCUM,Unit,S,3550,301201,1.1786,1120,45511,2.4609,12/19/2025
DFCI,3034426,Prothrombin time (PT),5902-2,LOINC,Measurement,S,0,(NULL/0),,,,,9463,1087592,0.8701,7329,115817,6.3281,12/19/2025
JHU,3034426,Prothrombin time (PT),5902-2,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,45,8225,0.5471,44,5759,0.764,12/16/2025
MSK,3034426,Prothrombin time (PT),5902-2,LOINC,Measurement,S,0,(NULL/0),NA,NA,NA,NA,34,863087,0.003899999894,23,146147,0.01569999941,2/12/2026
DFCI,3034426,Prothrombin time (PT),5902-2,LOINC,Measurement,S,8555,second,s,UCUM,Unit,S,1078129,1087592,99.1299,115675,115817,99.8774,12/19/2025
JHU,3034426,Prothrombin time (PT),5902-2,LOINC,Measurement,S,8555,second,s,UCUM,Unit,S,8180,8225,99.4529,5741,5759,99.6874,12/16/2025
MSK,3034426,Prothrombin time (PT),5902-2,LOINC,Measurement,S,8555,second,s,UCUM,Unit,S,863053,863087,99.99610138,146142,146147,99.99659729,2/12/2026
DFCI,3034548,Prostate specific Ag [Mass/volume] in Serum or Plasma by Detection limit <= 0.01 ng/mL,35741-8,LOINC,Measurement,S,0,(NULL/0),,,,,1165,5854,19.9009,349,1650,21.1515,12/19/2025
DFCI,3034548,Prostate specific Ag [Mass/volume] in Serum or Plasma by Detection limit <= 0.01 ng/mL,35741-8,LOINC,Measurement,S,8842,nanogram per milliliter,ng/mL,UCUM,Unit,S,4689,5854,80.0991,1473,1650,89.2727,12/19/2025
JHU,3034548,Prostate specific Ag [Mass/volume] in Serum or Plasma by Detection limit <= 0.01 ng/mL,35741-8,LOINC,Measurement,S,8842,nanogram per milliliter,ng/mL,UCUM,Unit,S,1737,1737,100,615,615,100,12/16/2025
JHU,3034717,Cyclic citrullinated peptide Ab [Units/volume] in Serum by Immunoassay,32218-0,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,3823,3823,100,3438,3438,100,12/16/2025
DFCI,3034717,Cyclic citrullinated peptide Ab [Units/volume] in Serum by Immunoassay,32218-0,LOINC,Measurement,S,9426,ELISA unit per milliliter,[ELU]/mL,UCUM,Unit,S,5,5,100,5,5,100,12/19/2025
DFCI,3034770,Mitochondria Ab [Titer] in Serum,20483-4,LOINC,Measurement,S,0,(NULL/0),,,,,2,2,100,2,2,100,12/19/2025
JHU,3034770,Mitochondria Ab [Titer] in Serum,20483-4,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,49,49,100,45,45,100,12/16/2025
DFCI,3034976,Hematocrit [Volume Fraction] of Venous blood,41654-5,LOINC,Measurement,S,0,(NULL/0),,,,,1460,58234,2.5071,1253,14815,8.4576,12/19/2025
DFCI,3034976,Hematocrit [Volume Fraction] of Venous blood,41654-5,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,56774,58234,97.4929,14661,14815,98.9605,12/19/2025
MSK,3034976,Hematocrit [Volume Fraction] of Venous blood,41654-5,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,31137,31137,100,10122,10122,100,2/12/2026
JHU,3035285,Chloride [Moles/volume] in Venous blood,41649-5,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,1,1662150,0.0001,1,107151,0.0009,12/16/2025
JHU,3035285,Chloride [Moles/volume] in Venous blood,41649-5,LOINC,Measurement,S,8753,millimole per liter,mmol/L,UCUM,Unit,S,1477217,1662150,88.8739,91259,107151,85.1686,12/16/2025
JHU,3035285,Chloride [Moles/volume] in Venous blood,41649-5,LOINC,Measurement,S,9557,milliequivalent per liter,10*-3.eq/L,UCUM,Unit,S,184932,1662150,11.1261,26918,107151,25.1216,12/16/2025
DFCI,3035544,Cardiolipin IgG Ab [Units/volume] in Serum or Plasma,8065-5,LOINC,Measurement,S,0,(NULL/0),,,,,426,497,85.7143,383,444,86.2613,12/19/2025
DFCI,3035544,Cardiolipin IgG Ab [Units/volume] in Serum or Plasma,8065-5,LOINC,Measurement,S,9100,IgG phospholipid unit,[GPL'U],UCUM,Unit,S,60,497,12.0724,56,444,12.6126,12/19/2025
DFCI,3035544,Cardiolipin IgG Ab [Units/volume] in Serum or Plasma,8065-5,LOINC,Measurement,S,9157,IgG phospholipid unit per milliliter,[GPL'U]/mL,UCUM,Unit,S,11,497,2.2133,10,444,2.2523,12/19/2025
DFCI,3035637,Corticotropin [Mass/volume] in Plasma,2141-0,LOINC,Measurement,S,0,(NULL/0),,,,,2045,13184,15.5112,1403,6434,21.806,12/19/2025
JHU,3035637,Corticotropin [Mass/volume] in Plasma,2141-0,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,11,5394,0.2039,10,3188,0.3137,12/16/2025
DFCI,3035637,Corticotropin [Mass/volume] in Plasma,2141-0,LOINC,Measurement,S,8845,picogram per milliliter,pg/mL,UCUM,Unit,S,11139,13184,84.4888,5646,6434,87.7526,12/19/2025
JHU,3035637,Corticotropin [Mass/volume] in Plasma,2141-0,LOINC,Measurement,S,8845,picogram per milliliter,pg/mL,UCUM,Unit,S,5383,5394,99.7961,3185,3188,99.9059,12/16/2025
DFCI,3035941,MCH [Entitic mass],28539-5,LOINC,Measurement,S,8564,picogram,pg,UCUM,Unit,S,6,6,100,6,6,100,12/19/2025
DFCI,3035995,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,6768-6,LOINC,Measurement,S,0,(NULL/0),,,,,25560,3751526,0.6813,15304,210849,7.2583,12/19/2025
JHU,3035995,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,6768-6,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,2049,2317193,0.0884,1811,143174,1.2649,12/16/2025
DFCI,3035995,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,6768-6,LOINC,Measurement,S,8645,unit per liter,[U]/L,UCUM,Unit,S,3687363,3751526,98.2897,207982,210849,98.6403,12/19/2025
JHU,3035995,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,6768-6,LOINC,Measurement,S,8645,unit per liter,[U]/L,UCUM,Unit,S,2255348,2317193,97.331,138813,143174,96.9541,12/16/2025
MSK,3035995,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,6768-6,LOINC,Measurement,S,8645,unit per liter,[U]/L,UCUM,Unit,S,3503294,3503294,100,190397,190397,100,2/12/2026
DFCI,3035995,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,6768-6,LOINC,Measurement,S,8718,international unit,[iU],UCUM,Unit,S,1,3751526,0,1,210849,0.0005,12/19/2025
DFCI,3035995,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,6768-6,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,3,3751526,0.0001,3,210849,0.0014,12/19/2025
DFCI,3035995,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,6768-6,LOINC,Measurement,S,8923,international unit per liter,[iU]/L,UCUM,Unit,S,38598,3751526,1.0289,10380,210849,4.923,12/19/2025
JHU,3035995,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,6768-6,LOINC,Measurement,S,8923,international unit per liter,[iU]/L,UCUM,Unit,S,59796,2317193,2.5805,21551,143174,15.0523,12/16/2025
DFCI,3035995,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,6768-6,LOINC,Measurement,S,9254,per liter,/L,UCUM,Unit,S,1,3751526,0,1,210849,0.0005,12/19/2025
DFCI,3036086,Jo-1 extractable nuclear Ab [Units/volume] in Serum by Immunoassay,35333-4,LOINC,Measurement,S,0,(NULL/0),,,,,166,167,99.4012,153,154,99.3506,12/19/2025
JHU,3036086,Jo-1 extractable nuclear Ab [Units/volume] in Serum by Immunoassay,35333-4,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,141,141,100,138,138,100,12/16/2025
DFCI,3036086,Jo-1 extractable nuclear Ab [Units/volume] in Serum by Immunoassay,35333-4,LOINC,Measurement,S,8510,unit,[U],UCUM,Unit,S,1,167,0.5988,1,154,0.6494,12/19/2025
DFCI,3036277,Body height,8302-2,LOINC,Measurement,S,0,(NULL/0),,,,,8,20,40,4,9,44.4444,12/19/2025
MSK,3036277,Body height,8302-2,LOINC,Measurement,S,8582,centimeter,cm,UCUM,Unit,S,4338532,4338532,100,300682,300682,100,2/12/2026
DFCI,3036277,Body height,8302-2,LOINC,Measurement,S,9307,foot (US),[ft_us],UCUM,Unit,S,6,20,30,5,9,55.5556,12/19/2025
DFCI,3036277,Body height,8302-2,LOINC,Measurement,S,9330,inch (US),[in_us],UCUM,Unit,S,6,20,30,5,9,55.5556,12/19/2025
JHU,3036277,Body height,8302-2,LOINC,Measurement,S,9330,inch (US),[in_us],UCUM,Unit,S,372441,372441,100,106775,106775,100,12/16/2025
DFCI,3036489,Thrombin time,3243-3,LOINC,Measurement,S,0,(NULL/0),,,,,92,1304,7.0552,88,1033,8.5189,12/19/2025
JHU,3036489,Thrombin time,3243-3,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,61,8111,0.7521,58,2336,2.4829,12/16/2025
DFCI,3036489,Thrombin time,3243-3,LOINC,Measurement,S,8555,second,s,UCUM,Unit,S,1212,1304,92.9448,975,1033,94.3853,12/19/2025
JHU,3036489,Thrombin time,3243-3,LOINC,Measurement,S,8555,second,s,UCUM,Unit,S,8050,8111,99.2479,2333,2336,99.8716,12/16/2025
MSK,3036489,Thrombin time,3243-3,LOINC,Measurement,S,8555,second,s,UCUM,Unit,S,1492,1492,100,1089,1089,100,2/12/2026
DFCI,3036535,Thyroglobulin [Mass/volume] in Serum or Plasma,3013-0,LOINC,Measurement,S,0,(NULL/0),,,,,8323,19125,43.519,2059,4054,50.7893,12/19/2025
DFCI,3036535,Thyroglobulin [Mass/volume] in Serum or Plasma,3013-0,LOINC,Measurement,S,8842,nanogram per milliliter,ng/mL,UCUM,Unit,S,10802,19125,56.481,2796,4054,68.9689,12/19/2025
JHU,3036535,Thyroglobulin [Mass/volume] in Serum or Plasma,3013-0,LOINC,Measurement,S,8842,nanogram per milliliter,ng/mL,UCUM,Unit,S,10789,10789,100,3369,3369,100,12/16/2025
MSK,3036535,Thyroglobulin [Mass/volume] in Serum or Plasma,3013-0,LOINC,Measurement,S,8842,nanogram per milliliter,ng/mL,UCUM,Unit,S,77322,77322,100,13790,13790,100,2/12/2026
JHU,3037081,Aspartate aminotransferase [Enzymatic activity/volume] in Serum or Plasma by With P-5'-P,30239-8,LOINC,Measurement,S,8923,international unit per liter,[iU]/L,UCUM,Unit,S,11,11,100,11,11,100,12/16/2025
DFCI,3037492,Cardiolipin IgM Ab [Units/volume] in Serum or Plasma,8067-1,LOINC,Measurement,S,0,(NULL/0),,,,,330,498,66.2651,305,445,68.5393,12/19/2025
DFCI,3037492,Cardiolipin IgM Ab [Units/volume] in Serum or Plasma,8067-1,LOINC,Measurement,S,9101,IgM phospholipid unit,[MPL'U],UCUM,Unit,S,119,498,23.8956,105,445,23.5955,12/19/2025
DFCI,3037492,Cardiolipin IgM Ab [Units/volume] in Serum or Plasma,8067-1,LOINC,Measurement,S,9158,IgM phospholipid unit per milliliter,[MPL'U]/mL,UCUM,Unit,S,49,498,9.8394,45,445,10.1124,12/19/2025
DFCI,3037511,Lymphocytes/100 leukocytes in Blood by Automated count,736-9,LOINC,Measurement,S,0,(NULL/0),,,,,424,212139,0.1999,305,30289,1.007,12/19/2025
JHU,3037511,Lymphocytes/Leukocytes in Blood by Automated count,736-9,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,841,1780708,0.0472,752,138589,0.5426,12/16/2025
DFCI,3037511,Lymphocytes/100 leukocytes in Blood by Automated count,736-9,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,211714,212139,99.7997,30115,30289,99.4255,12/19/2025
JHU,3037511,Lymphocytes/Leukocytes in Blood by Automated count,736-9,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,1779867,1780708,99.9528,138568,138589,99.9848,12/16/2025
DFCI,3037511,Lymphocytes/100 leukocytes in Blood by Automated count,736-9,LOINC,Measurement,S,8784,cells per microliter,{cells}/uL,UCUM,Unit,S,1,212139,0.0005,1,30289,0.0033,12/19/2025
DFCI,3037522,Nuclear Ab [Titer] in Serum,29953-7,LOINC,Measurement,S,0,(NULL/0),,,,,328,328,100,292,292,100,12/19/2025
JHU,3037522,Nuclear Ab [Titer] in Serum,29953-7,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,2452,2452,100,2112,2112,100,12/16/2025
DFCI,3037551,Cancer Ag 125 [Units/volume] in Serum or Plasma,10334-1,LOINC,Measurement,S,0,(NULL/0),,,,,53,5402,0.9811,43,1427,3.0133,12/19/2025
JHU,3037551,Cancer Ag 125 [Units/volume] in Serum or Plasma,10334-1,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,11823,27363,43.208,2755,5484,50.2371,12/16/2025
DFCI,3037551,Cancer Ag 125 [Units/volume] in Serum or Plasma,10334-1,LOINC,Measurement,S,8763,unit per milliliter,[U]/mL,UCUM,Unit,S,5349,5402,99.0189,1406,1427,98.5284,12/19/2025
JHU,3037551,Cancer Ag 125 [Units/volume] in Serum or Plasma,10334-1,LOINC,Measurement,S,8763,unit per milliliter,[U]/mL,UCUM,Unit,S,15540,27363,56.792,3535,5484,64.4602,12/16/2025
JHU,3037950,Fibrinogen Ag [Mass/volume] in Platelet poor plasma by Nephelometry,42772-4,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,3,59,5.0847,3,56,5.3571,12/16/2025
JHU,3037950,Fibrinogen Ag [Mass/volume] in Platelet poor plasma by Nephelometry,42772-4,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,56,59,94.9153,53,56,94.6429,12/16/2025
DFCI,3038058,Lymphocytes/100 leukocytes in Blood by Manual count,737-7,LOINC,Measurement,S,0,(NULL/0),,,,,31,297734,0.0104,31,44863,0.0691,12/19/2025
JHU,3038058,Lymphocytes/Leukocytes in Blood by Manual count,737-7,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,110,468604,0.0235,103,42097,0.2447,12/16/2025
DFCI,3038058,Lymphocytes/100 leukocytes in Blood by Manual count,737-7,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,297703,297734,99.9896,44856,44863,99.9844,12/19/2025
JHU,3038058,Lymphocytes/Leukocytes in Blood by Manual count,737-7,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,468494,468604,99.9765,42093,42097,99.9905,12/16/2025
DFCI,3038470,Chromatin Ab [Units/volume] in Serum or Plasma,51775-5,LOINC,Measurement,S,0,(NULL/0),,,,,25,25,100,24,24,100,12/19/2025
JHU,3038470,Chromatin Ab [Units/volume] in Serum or Plasma,51775-5,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,9,9,100,9,9,100,12/16/2025
JHU,3038553,Body mass index (BMI) [Ratio],39156-5,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,14,14,100,14,14,100,12/16/2025
DFCI,3038553,Body mass index (BMI) [Ratio],39156-5,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,6398145,6398145,100,291737,291737,100,12/19/2025
