ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
443392	432833	3	6
443392	432848	4	5
443392	197807	3	4
443392	4002353	4	5
443392	442156	5	7
443392	4143825	4	6
443392	44784247	4	6
443392	441223	4	8
443392	40487047	3	3
443392	4247844	5	7
443392	4112598	4	6
443392	4198275	3	6
443392	37110538	3	3
443392	4095145	3	3
443392	193971	4	7
443392	36715801	2	2
443392	4045412	3	4
443392	36716494	4	6
443392	4092370	2	3
443392	4308621	3	5
443392	4247353	4	5
443392	36713361	5	9
443392	4095144	4	4
443392	4033890	2	2
443392	4154629	2	3
443392	37017595	2	6
443392	40490929	4	6
443392	4313171	5	8
443392	1076224	3	3
443392	4092366	3	3
443392	4247332	4	5
443392	440345	4	7
443392	36715103	3	3
443392	4095897	3	3
443392	4181483	2	3
443392	4301512	3	5
443392	40492016	3	6
443392	140064	3	3
443392	434285	5	6
443392	40649300	4	6
443392	4110870	2	6
443392	136949	3	3
443392	4311475	4	5
443392	1075575	5	7
443392	434289	4	9
443392	3655607	3	3
443392	380661	4	5
443392	4177098	4	5
443392	4149838	4	5
443392	4092233	4	5
443392	4246131	5	6
443392	40486082	4	4
443392	4116238	2	2
443392	261808	4	5
443392	4093647	6	7
443392	378696	4	5
443392	438383	2	2
443392	44783280	3	3
443392	377229	5	6
443392	4092368	2	3
443392	4181353	5	5
443392	4201615	2	2
443392	4092519	4	6
443392	4183631	1	1
443392	43530969	2	2
443392	36715803	4	7
443392	4283754	4	5
443392	4247355	5	5
443392	4184849	3	7
443392	4246803	3	4
443392	36717228	5	6
443392	4180784	3	6
443392	45768936	3	6
443392	4181328	2	3
443392	4097706	4	4
443392	4001321	3	5
443392	36676672	4	4
443392	432264	4	7
443392	4247723	3	4
443392	4119828	4	7
443392	432254	3	6
443392	4116243	3	4
443392	438709	4	6
443392	42539700	3	8
443392	4246793	4	9
443392	37111319	3	4
443392	4092364	4	6
443392	4092376	4	4
443392	4180787	3	3
443392	45769034	5	7
443392	4309385	5	6
443392	36715837	4	7
443392	261514	4	6
443392	434880	4	5
443392	4158563	4	4
443392	44784245	4	6
443392	4289389	4	5
443392	79749	5	6
443392	4247351	5	6
443392	1075874	2	4
443392	140666	3	3
443392	4112974	2	2
443392	42872396	4	8
443392	37396006	2	3
443392	136655	3	6
443392	37117763	2	3
443392	198704	4	5
443392	4178965	4	4
443392	4110589	3	5
443392	4181334	4	5
443392	4089665	3	4
443392	40486223	3	4
443392	4246017	2	2
443392	134597	4	4
443392	37109302	5	6
443392	37208245	5	9
443392	4306331	4	7
443392	37208346	6	7
443392	441802	4	6
443392	37018673	3	4
443392	4112864	4	5
443392	45768879	5	7
443392	4111020	3	4
443392	4140471	4	6
443392	36715589	4	4
443392	40479582	2	3
443392	4142105	6	6
443392	192847	5	7
443392	4110863	3	6
443392	197799	3	5
443392	4177242	1	1
443392	4178972	2	4
443392	4311621	4	4
443392	45766268	5	5
443392	4292378	5	8
443392	44811175	2	2
443392	4177108	3	4
443392	4298240	3	3
443392	4095749	4	6
443392	4095755	3	5
443392	4094722	6	7
443392	4289689	4	5
443392	4091486	4	4
443392	4173956	5	5
443392	440037	5	5
443392	40487487	3	3
443392	4092372	4	4
443392	40488900	2	4
443392	4181354	7	7
443392	4283755	4	5
443392	40492932	3	4
443392	37110584	4	4
443392	4157457	3	3
443392	4311480	5	7
443392	4157333	3	4
443392	313159	3	3
443392	4298128	3	5
443392	4234784	3	5
443392	40493435	3	4
443392	45768885	5	7
443392	4112075	3	4
443392	4310566	4	6
443392	4112856	4	7
443392	3654653	5	5
443392	42535535	4	5
443392	35623401	5	7
443392	4181488	4	4
443392	42538015	2	2
443392	36684473	3	6
443392	4300557	3	4
443392	4247242	3	3
443392	4175531	2	3
443392	4246014	3	6
443392	4230253	5	5
443392	443398	3	3
443392	40488898	3	6
443392	4221190	2	2
443392	42538850	4	4
443392	42537751	3	8
443392	4110725	3	4
443392	438080	4	8
443392	4246019	4	4
443392	132853	3	3
443392	4220469	4	5
443392	4312033	5	7
443392	4200888	2	4
443392	4082011	4	4
443392	4322387	4	6
443392	255192	5	6
443392	40650479	4	6
443392	4079274	1	1
443392	4246248	4	4
443392	4246142	2	5
443392	132575	3	3
443392	3654649	5	5
443392	40490009	4	5
443392	37204279	3	3
443392	4095584	5	6
443392	4246130	4	6
443392	4246020	4	4
443392	193719	4	5
443392	4092371	3	3
443392	36712981	4	6
443392	37110033	4	5
443392	4314172	4	6
443392	197228	3	5
443392	4295476	3	3
443392	36716615	4	9
443392	4095763	3	3
443392	435190	4	7
443392	4312929	4	5
443392	4138466	4	4
443392	36716614	4	9
443392	4300688	1	1
443392	440058	3	3
443392	40493029	5	5
443392	201813	3	9
443392	4095300	5	6
443392	4244167	4	7
443392	37016238	4	8
443392	45766129	4	6
443392	4112455	5	8
443392	4246138	5	6
443392	4143848	4	4
432851	1076224	2	2
432851	1076218	1	1
4163261	4200890	2	2
4163261	4283738	1	1
432851	604497	1	1
45892579	45892582	2	3
45892579	43280324	3	4
45892579	782987	3	4
45892579	793999	1	1
45892579	45892581	1	2
45892579	43026740	2	2
45892579	793995	1	2
45892579	793997	1	1
45892579	43026743	3	3
45892579	43026738	3	3
45892579	40745829	3	5
45892579	793996	2	3
45892579	40745831	3	4
45892579	793994	1	1
45892579	794000	2	3
432851	1244716	1	1
432851	1244720	1	1
432851	1244721	1	1
432851	4307000	1	1
432851	4299155	3	3
432851	37165252	2	2
432851	439269	1	1
432851	318989	1	1
432851	37018877	1	1
432851	4299154	3	3
4163261	4082919	1	1
4163261	37311683	1	1
4163261	40486666	1	1
4163261	37166518	2	2
432851	1450873	1	1
432851	36684857	1	1
432851	1075917	1	1
432851	36715103	2	2
1593861	1593865	1	2
1593861	1593866	2	3
1593861	1593862	1	1
1593861	36062538	3	5
1593861	40744832	3	5
1593861	1593864	1	1
1593861	1593863	1	1
1593861	1593861	0	0
4111921	4111921	0	0
1593861	1201230	1	2
1593861	1201243	1	1
1593861	746439	1	1
1593861	745874	1	1
1593861	745875	2	3
1593861	746449	1	1
1593861	36963979	3	4
1718850	1718853	1	1
1718850	36812376	3	4
1718850	36810703	3	4
1718850	36811184	3	4
1718850	1718857	1	1
1718850	1718864	1	1
1718850	1718851	1	1
1718850	1594287	1	1
1718850	1718859	1	1
1718850	1594286	2	3
4112752	4221229	1	1
4112752	4299420	1	1
4112752	4110721	1	1
4112752	4292378	3	3
4112752	4307538	2	2
4112752	4308629	2	2
4112752	4292383	3	3
4112752	4291143	3	3
4112752	4223497	2	2
4112752	37396458	1	1
4112752	4221981	3	3
4112752	4313634	2	2
4112752	4299418	1	1
4112752	4222105	3	3
4112752	4220171	3	3
4112752	4222109	3	3
4112752	4299996	1	1
4112752	4292386	2	2
4112752	4298033	2	2
4112752	4295626	1	1
4112752	4299421	1	1
35201068	35201089	1	1
35201068	35201099	2	3
35201068	2911284	3	4
35201068	35201091	1	1
35201068	35201090	1	1
35201068	35201103	2	3
35201068	35201095	1	1
4112752	602030	2	2
4112752	602667	3	3
4112752	602141	2	2
4112752	609123	3	3
4112752	605436	3	3
4112752	36712715	2	3
4112752	605435	3	3
4112752	602666	3	3
4112752	37166405	2	2
4112752	37166417	3	3
4112752	37166243	2	2
35201068	745861	1	1
35201068	745864	2	3
35201068	745859	1	1
443392	1074866	4	7
443392	1076222	3	3
1344905	43648000	3	5
1397599	36280712	3	4
1344905	43664687	3	3
1344905	43185922	2	2
1397599	35129327	3	4
1344905	35783785	3	4
1397599	35772649	3	4
1344905	40709230	3	4
1397599	36785434	1	1
1344905	43611159	3	3
1397599	21147290	3	4
1344905	43713042	2	2
1344905	43611158	2	3
1344905	41390462	3	4
1397599	21079059	3	5
1344905	41390448	3	5
1344905	42920496	2	3
1397599	43647858	3	4
1344905	36786107	1	1
1397599	43790495	3	5
1397599	36279547	3	4
1344905	42658316	3	5
1344905	43649956	3	5
1397599	43610655	2	3
1397599	2026801	3	4
1397599	43217628	2	2
1344905	41129767	3	4
1397599	41367044	3	4
1397599	35784161	3	4
1344905	588689	2	2
1397599	41160606	3	4
1344905	43811684	2	2
1344905	43827165	3	3
1397599	35786291	3	4
1397599	2026313	3	4
1344905	43737818	3	3
1344905	43152963	3	3
1397599	43757595	2	3
1397599	43142621	2	2
1344905	41055596	3	4
1344905	2026400	3	4
1344905	43297094	3	3
1344905	35782736	3	4
1344905	43839156	2	2
1344905	43827170	3	3
1397599	587555	2	3
1344905	36280842	3	4
1397599	40899388	3	4
1344905	41390464	3	4
1397599	40712337	3	5
1397599	21039751	3	5
1397599	35604088	1	1
1344905	40709235	2	3
1397599	41377305	3	4
1397599	589061	3	4
1344905	41098400	3	4
1344905	40737810	3	4
1344905	35867616	2	2
1397599	2027327	3	4
1344905	35783795	3	4
1397599	40868341	3	4
1397599	41381485	3	4
1344905	43700588	2	2
1344905	44053393	1	1
1344905	43215980	2	2
1344905	43592389	3	4
1397599	35141987	2	3
1397599	43664438	2	3
1397599	35784386	3	4
1397599	43682873	3	4
1397599	43186451	3	3
1397599	35787347	3	3
1397599	41238723	1	2
1344905	43593802	3	3
1397599	35787216	3	4
1344905	43683366	2	2
1397599	587114	2	3
1344905	41358533	3	4
1344905	35783807	3	3
1344905	41359100	3	4
1344905	41374033	3	4
1344905	35783810	3	4
1344905	43611163	2	2
1344905	43717331	3	4
1397599	19030418	2	3
1344905	43663766	2	2
1397599	35774777	1	1
1344905	41316694	3	4
1344905	36118827	3	5
1397599	43593666	3	4
1397599	41097810	3	4
1397599	41372357	2	3
1397599	43291893	2	3
1397599	43682280	3	5
1344905	43839161	3	3
1344905	43771385	3	5
1344905	43269976	3	3
1397599	42944011	2	3
1344905	43845273	3	5
1344905	36779250	3	5
1344905	43196901	3	3
1344905	43847750	3	5
1344905	43629287	3	4
1397599	41395267	2	3
1397599	35781742	3	5
1344905	43664683	3	5
1397599	43593052	3	4
1344905	43861731	3	3
1344905	21097920	3	3
1344905	21146710	3	3
1397599	36074727	3	4
1397599	2027326	2	3
1397599	2026309	2	3
1344905	41403004	3	4
1397599	43718612	3	5
1397599	40983098	1	1
1344905	35782765	3	3
1397599	43255292	1	2
1344905	587701	3	3
1397599	41424735	3	4
1397599	36779148	3	4
1344905	41354230	2	3
1344905	21147362	3	3
1344905	35780142	3	3
1397599	41129151	2	3
1344905	43194111	1	1
1344905	43609416	3	3
1344905	35783793	3	5
1397599	2058235	1	2
1397599	41378220	3	4
1344905	35783804	3	5
1344905	43040371	3	4
1344905	2904029	3	4
1397599	43765882	1	1
1397599	35784033	3	3
1397599	41434377	2	3
1344905	41376039	2	3
1397599	43682279	2	3
1344905	41359614	3	4
1344905	43826404	3	4
1344905	36779907	3	4
1344905	43721630	3	3
1344905	21058316	3	4
1397599	40926207	1	2
1344905	41352105	3	4
1344905	41390438	3	4
1344905	43788139	2	2
1344905	41390513	3	4
1344905	36278840	3	4
1397599	40829575	1	1
1344905	21137152	3	4
1397599	36064563	3	4
1344905	41354382	3	5
1397599	43863347	3	4
1397599	36779146	2	2
1397599	35604087	2	3
1344905	43153346	3	3
1344905	43219189	3	4
1344905	44120670	1	1
1344905	41285375	3	4
1344905	40737805	2	3
1344905	43664686	3	4
1397599	35787586	3	5
1397599	21038934	2	3
1344905	36121606	3	5
1344905	35867615	1	1
1397599	43219352	3	4
1344905	41401766	2	3
1344905	43629285	3	4
1344905	41066911	3	4
1397599	21157295	3	4
1344905	41402538	2	3
1344905	40973243	2	3
1344905	41358530	3	4
1344905	41266570	1	1
1344905	35784769	3	3
1344905	44071847	2	2
1397599	21058953	3	4
1344905	43857225	1	1
1397599	43282409	3	4
1344905	40829716	1	1
1397599	44115620	3	4
1397599	43755639	2	3
1344905	43682543	3	4
1344905	21146713	3	4
1344905	40892154	1	1
1344905	41401832	2	3
1397599	43662468	2	3
1397599	43755035	3	5
1344905	43293179	2	2
1397599	43865964	3	5
1344905	589157	3	5
1344905	41358536	2	3
1344905	42919699	2	3
1397599	43757599	3	4
1344905	35783783	3	3
1397599	41137213	3	4
1344905	35783812	3	3
1344905	43613699	3	3
1397599	784914	3	5
1344905	41402629	2	3
1344905	43737215	3	4
1344905	41243272	3	4
1397599	35133345	2	3
1344905	41402177	2	3
1397599	40923024	1	1
1344905	43605145	2	2
1397599	43721561	3	4
1344905	40737820	2	3
1344905	43699605	2	2
1397599	41393571	3	4
1344905	36280617	3	4
1344905	43700584	3	3
1397599	589717	1	2
1344905	43629897	3	4
1397599	35782185	3	5
1397599	42919785	2	3
1397599	40829572	1	1
1344905	42921296	2	3
1397599	43770130	2	3
1344905	21088090	3	4
1344905	41375633	3	5
1397599	43694128	3	4
1344905	41356872	2	3
1344905	2026078	3	4
1397599	21074065	3	4
1397599	43865963	3	4
1397599	40910390	3	4
1344905	41390452	3	4
1397599	43042710	3	4
1397599	21098240	3	5
1397599	40825105	1	1
1344905	43845276	3	4
1397599	35160897	2	3
1344905	43682542	3	3
1344905	43641231	1	1
1344905	43629892	2	3
1344905	43161223	3	3
1344905	41402094	2	3
1344905	43611161	3	3
1344905	35784784	3	3
1344905	41390415	3	5
1397599	21039370	3	5
1344905	40848803	2	3
1397599	35784036	3	3
1344905	43164853	3	3
1397599	41425607	3	4
1344905	43771389	3	3
1397599	21024858	3	4
1397599	41316062	3	4
1397599	43700296	2	3
1344905	43790172	3	3
1397599	36780167	2	2
1397599	21079058	3	4
1397599	44168492	1	1
1344905	41374850	2	3
1397599	36893498	1	1
1397599	40954289	1	1
1344905	21176495	3	4
1397599	35784552	3	4
1344905	41035678	3	4
1344905	43175420	3	3
1397599	2058231	2	3
1397599	41390673	2	3
1397599	36895537	3	3
1397599	35743254	3	5
1344905	35784845	3	5
1344905	40910983	3	4
1344905	36809769	3	4
1344905	41390468	3	5
1344905	43681611	3	4
1344905	43518876	2	3
1344905	36213554	1	1
1344905	35784806	3	4
443392	443381	2	7
1397599	36895989	3	3
1344905	21166731	3	4
1397599	35781896	3	4
1344905	43755152	3	3
1397599	21137459	3	5
1397599	42944013	2	3
1344905	43825526	3	4
1344905	43843543	3	3
1344905	36280835	3	4
1397599	41222821	3	4
1344905	36779017	2	2
1397599	40910391	3	4
1344905	43153845	3	4
1344905	36779912	2	2
1344905	36779025	3	5
1344905	43698480	3	3
1344905	41176398	1	2
1344905	43629288	3	3
1344905	35780993	3	4
1344905	41390414	3	5
1344905	40879979	3	4
1344905	43808296	3	4
1344905	43737221	3	4
1397599	35784598	3	4
1344905	43623015	1	1
1344905	36264609	1	1
1397599	35786861	3	4
1344905	43208659	2	2
1344905	36779243	3	5
1344905	21156995	2	2
1344905	35152735	3	4
1397599	42944021	1	2
1344905	43592388	3	5
1397599	43856112	2	3
1344905	43197290	2	2
1344905	35774810	1	1
1397599	35134663	2	3
1344905	41390427	2	3
1344905	41223367	2	3
1397599	43647863	2	3
1344905	43152964	3	3
1344905	41358534	2	3
1344905	43609415	3	5
1344905	41375757	3	4
1344905	42919696	2	3
1344905	43040372	3	3
1344905	784630	3	5
1344905	41390515	3	4
1344905	43735552	3	4
1344905	36054138	3	4
1344905	43811682	3	4
1344905	35784825	2	2
1344905	43646551	3	3
1344905	43186778	2	2
1344905	35782734	3	4
1397599	36896501	2	2
1344905	41354751	3	4
1397599	43729970	1	2
1344905	41373714	3	4
1397599	43863957	3	5
1397599	41417862	3	4
1344905	43042894	3	4
1344905	36779024	2	2
1344905	41374349	3	4
1344905	35771309	3	3
1344905	43645580	3	3
1344905	35783809	3	3
1344905	41390494	3	5
1344905	35783799	3	5
1344905	41390480	3	4
1344905	43186293	2	2
1344905	43716220	2	2
1344905	21117774	3	3
1344905	41402818	2	3
1344905	21068945	3	3
1344905	43680559	3	3
1344905	40910979	3	4
1397599	43683821	3	5
1397599	42944020	1	2
1397599	43721562	2	3
1397599	41066294	3	4
1397599	35865153	1	1
1344905	36779022	3	4
1397599	21107657	3	5
1344905	43218820	2	2
1344905	43752251	2	2
1397599	36780168	3	3
1344905	43753371	2	2
1397599	41378784	2	3
1344905	43736435	2	2
1344905	2026399	2	3
1344905	35784755	3	4
1344905	41401917	2	3
1344905	21049132	3	3
1344905	40737804	3	4
1344905	43737218	3	4
1344905	43806190	3	3
1397599	40829573	1	1
1344905	36279093	2	3
1344905	43517132	1	2
1344905	43844466	3	4
1344905	43042893	3	4
1344905	41356874	2	3
1344905	41390502	2	3
1344905	43641238	3	3
1344905	21029216	3	3
1397599	2026802	3	4
1397599	41400347	3	4
1344905	2028351	3	4
1344905	43700587	3	4
1397599	2058227	3	4
1344905	41401834	2	3
1397599	36055173	2	3
1397599	41316059	3	4
1344905	42948425	1	1
1397599	43824178	2	3
1344905	41390453	2	3
1344905	43771386	2	2
1344905	43142694	3	4
1344905	35784794	3	5
1397599	42919355	2	3
1344905	41353137	3	4
1344905	35782793	3	4
1397599	41378783	3	4
1344905	43824345	2	2
1344905	43829678	3	4
1397599	43770131	2	3
1397599	36785433	1	1
1344905	41390500	3	4
1344905	43866024	2	2
1344905	43736436	3	3
1397599	35786484	3	4
1344905	43757656	3	4
1397599	35787589	3	4
1344905	40738278	1	1
1344905	41356869	2	3
1344905	41390440	3	5
1397599	41395921	3	4
1397599	43043120	3	4
1344905	43754333	3	4
1397599	35787038	3	4
1344905	41376038	3	4
1397599	2009442	3	4
1344905	35783811	3	5
1397599	41423070	3	4
1397599	41035132	2	3
1344905	36779914	3	3
1344905	41402563	3	5
1344905	41353700	2	3
1344905	43194109	1	1
1397599	43716105	3	4
1397599	41393198	3	4
1397599	40972684	2	3
1397599	40837187	3	4
1344905	43139083	2	2
1397599	784571	3	5
1397599	44115623	3	4
1344905	43826402	3	3
1397599	43787995	2	3
1344905	35151819	3	4
1397599	35156401	3	4
443392	36715859	3	7
1397599	40848226	3	4
1397599	41066289	3	4
1344905	35782727	3	3
1397599	36064555	2	3
1397599	35782188	3	4
1344905	43207815	3	4
1397599	40029105	1	2
1344905	36786100	3	4
1397599	35787420	3	4
1397599	35138339	3	4
1344905	43785041	1	1
1397599	35865146	2	3
1344905	2026395	3	4
1344905	41390487	3	4
1397599	2027331	3	4
1397599	43628984	2	3
1344905	43219192	3	3
1397599	43736188	2	3
1344905	36779238	3	3
1344905	42658483	3	4
1397599	35782481	3	4
1397599	589432	3	4
1344905	43275331	3	3
1397599	784810	3	5
1397599	36052937	3	4
1397599	21029506	3	5
1397599	43826688	3	5
1344905	2027014	3	4
1344905	35782735	3	5
1344905	41374983	3	4
1397599	41399995	3	4
1344905	783303	3	4
1344905	41374694	3	4
1397599	41418749	3	4
1397599	41370836	2	3
1344905	43219664	3	3
1344905	43771390	3	3
1344905	41402091	2	3
1344905	43827166	2	2
1344905	41424789	3	4
1344905	43861726	2	2
1344905	43587047	3	3
1397599	43142121	3	3
1344905	35867617	2	3
1344905	35782752	3	3
1344905	43280671	3	3
1344905	43610323	2	2
1397599	35784599	3	3
1397599	36895522	2	2
1344905	41269781	1	2
1344905	43648002	3	4
1397599	40895242	1	2
1344905	43802985	1	1
1397599	2026312	3	4
1344905	43152965	2	2
1344905	43755764	3	3
1344905	36895951	2	3
1344905	43644532	3	3
1397599	43186174	3	3
1344905	41403005	3	4
1344905	41390499	2	3
1344905	784415	3	4
1344905	43627429	3	4
1344905	41402910	2	3
1344905	35780990	3	4
1344905	43208513	3	3
1344905	43205062	3	3
1344905	43142696	3	4
1397599	35784164	3	3
1344905	21078063	3	4
1344905	36256988	1	1
1397599	43682281	3	4
1397599	41391834	3	4
1397599	43667923	3	5
1344905	35784768	3	5
1344905	35783775	2	3
1344905	43863464	3	3
1344905	43259232	3	3
1344905	36786099	2	2
1344905	43839152	1	1
1344905	41402817	3	4
1344905	43785047	3	3
1344905	35784782	3	5
1344905	43196898	3	3
1397599	35781893	3	4
1344905	43518654	3	4
1344905	43629289	2	2
1344905	43702061	3	5
1397599	41435094	3	5
1344905	40737819	3	4
1344905	43809142	3	3
1344905	41355408	3	5
1397599	36779144	3	4
1397599	21108082	3	4
1344905	43595747	3	4
1397599	35784160	3	5
1397599	40988757	1	2
1397599	36785435	1	1
1344905	42920498	2	3
1344905	43593194	3	3
1344905	41285376	3	4
1344905	44064351	3	4
1397599	41253765	3	4
1344905	41375589	2	3
1397599	35781894	3	4
1397599	35787037	3	4
1344905	41004641	2	3
1344905	43757655	3	5
1397599	21093483	3	4
1344905	43197644	3	4
1397599	41370837	3	4
1344905	43772346	3	3
1344905	43627432	3	3
1397599	36779149	3	5
1397599	35865152	2	3
1397599	36064566	3	4
1344905	43186603	2	2
1397599	36265727	2	3
1344905	43754336	3	4
1344905	35780992	3	3
1344905	43518655	3	4
1344905	43185923	3	4
1397599	43808642	3	4
1344905	35782790	3	4
1344905	35780300	3	4
1397599	43789932	3	4
1344905	589199	2	3
1344905	40957603	1	2
1397599	43153782	3	3
1344905	43141845	2	2
1397599	43739664	3	4
1344905	43719671	3	3
1397599	43042389	2	3
1397599	41424341	2	3
1344905	43713039	1	1
1344905	42482766	2	2
1344905	2062125	2	3
1397599	21127137	3	4
1397599	21108080	3	5
1344905	36056655	3	4
1344905	43809736	3	4
1344905	41375195	3	5
1397599	44185043	3	3
1344905	41359098	3	4
1344905	43205061	2	2
1344905	41110722	1	1
1344905	43593800	3	3
1397599	2058236	1	2
1344905	43857231	3	3
1344905	43186775	2	2
1344905	589764	1	1
1397599	35786295	3	3
1344905	41402356	3	4
1344905	43153685	3	3
1344905	43591492	2	2
1344905	36810079	3	5
1344905	43518652	2	3
1397599	40957468	1	2
1397599	21038935	3	4
1344905	43161222	3	3
1344905	36279094	2	3
1344905	43755155	3	4
1344905	41355251	3	4
1344905	40737812	1	1
1397599	43610081	3	4
1397599	43694127	2	3
1344905	43647366	3	3
1344905	43703840	3	5
1344905	2062129	1	2
1397599	41300676	1	2
1397599	35156635	3	4
1397599	587706	3	4
1344905	43773795	2	3
1344905	43593190	2	2
1344905	43175049	3	3
1344905	41359101	2	3
1397599	36064557	3	4
1344905	43685925	3	4
1344905	43790174	2	2
1397599	43165213	2	2
1344905	41356328	3	4
1344905	43518884	3	4
1397599	43711980	3	4
1344905	40738285	3	4
1344905	43587048	2	2
1344905	43719123	3	3
1344905	43863467	3	3
1344905	36279044	3	5
1344905	43791583	2	2
1344905	784795	3	5
1397599	43286782	3	4
1344905	21058885	3	3
1344905	43737220	3	3
1397599	35145310	1	1
1344905	36056654	3	5
1397599	2058229	1	1
1344905	35867619	1	1
1344905	41390477	2	3
1344905	2009557	3	4
1344905	41402845	3	5
1397599	35784486	3	3
1344905	43754338	3	4
1397599	43860446	3	4
1397599	36778689	3	5
1344905	43142218	2	2
1397599	43593053	3	4
1397599	43610825	2	3
1344905	43605141	1	1
1344905	42919633	2	3
1397599	40941673	3	4
1344905	43183124	2	2
1397599	44107599	1	1
1344905	43857226	1	1
1344905	43629292	3	3
1397599	43793497	3	4
1344905	43862679	2	2
1397599	43829617	3	4
1397599	41396572	3	4
1344905	41359099	3	4
1344905	43785048	2	2
1344905	41066916	2	3
1397599	783410	3	4
1344905	35784779	3	4
1397599	43142622	2	2
1397599	41378785	2	3
1344905	36779021	3	5
1344905	35782792	3	4
1397599	35784387	3	4
1397599	36064558	2	3
1344905	43721628	3	4
1397599	36785431	3	3
1397599	41086808	3	4
1397599	43829618	3	4
1397599	35129879	3	4
1344905	43821106	3	3
1344905	40022179	1	2
1344905	36780677	3	4
1344905	784869	3	5
1344905	41375906	2	3
1397599	40029100	1	2
1344905	35784783	3	4
1397599	36779147	3	5
1344905	2026392	3	4
1344905	43627430	3	3
1344905	41376036	2	3
1397599	40879366	2	3
1344905	43773146	2	2
1397599	41204603	1	1
1344905	41390492	2	3
1344905	41375591	3	4
1344905	40895371	1	2
1344905	35784773	3	4
1344905	590115	3	3
1344905	41390400	3	4
1344905	40864185	1	2
1344905	589025	3	4
1397599	43197458	3	4
1344905	36895655	2	2
1397599	40713285	3	5
1344905	41047960	1	1
1397599	35787587	3	5
1397599	41253761	3	4
1397599	43621966	3	4
1397599	43757597	2	3
1397599	44187608	3	3
1397599	43791438	3	5
1344905	43682538	3	5
1397599	41160607	3	4
1344905	41354752	3	4
443392	602138	5	7
1344905	41390472	2	3
1344905	43699603	3	3
1344905	43042598	3	4
1344905	43790170	3	3
1344905	35782757	2	3
1344905	36809160	3	5
1344905	43773799	3	3
1344905	41402271	3	4
1344905	36786094	3	3
1344905	43807331	3	5
1344905	43736430	3	4
1344905	41192333	2	3
1397599	2025897	3	4
1397599	41391169	3	4
1344905	40709236	3	4
1344905	43772345	3	4
1344905	2027012	3	4
1397599	21167034	3	4
1397599	43772107	3	4
1344905	43825527	2	3
443392	4201480	2	5
443392	1077455	4	7
443392	1076302	2	2
443392	4174765	4	5
443392	1076220	3	3
443392	1076300	4	4
443392	1076143	2	3
443392	1075585	5	6
443392	4248802	3	5
443392	4089656	4	5
443392	1075534	4	4
443392	1076470	5	6
443392	4094855	4	5
443392	1077131	5	7
443392	4003833	6	6
443392	1074882	4	4
443392	2106967	3	3
443392	1075918	3	3
443392	4137510	3	3
443392	1077438	5	7
443392	761025	4	4
443392	1075604	5	5
443392	1075615	4	4
443392	45768947	3	8
443392	40493492	4	7
443392	1075607	5	6
443392	1075584	5	6
443392	606919	7	7
443392	1075578	6	7
443392	432260	4	6
443392	1076471	5	5
443392	1074875	6	8
443392	1075579	6	7
443392	4162997	2	5
443392	40486173	5	7
443392	1074870	4	5
443392	1076301	2	2
443392	4110569	4	7
443392	133154	3	3
443392	1077426	4	5
443392	441224	3	7
443392	4002357	6	6
443392	1077133	5	7
443392	1074888	4	6
443392	1077431	4	10
443392	1076348	1	1
443392	1076167	5	7
443392	1075524	3	3
443392	4147411	5	5
443392	36715848	3	7
443392	1075618	5	6
443392	4214660	3	3
443392	1075876	2	4
443392	4089658	4	7
443392	1076225	2	2
443392	4246144	5	6
443392	4095320	4	5
443392	37163176	2	4
443392	37166220	4	7
443392	37165043	2	5
443392	1077418	6	7
443392	4174764	4	5
443392	1075586	5	5
443392	4079684	3	3
443392	1075882	2	4
443392	1074863	6	9
443392	4311620	3	4
443392	1075550	3	4
443392	1075881	2	5
443392	1075594	5	5
443392	1076148	2	2
443392	602037	4	4
443392	1076583	5	8
443392	1076762	5	9
443392	1075569	5	7
443392	1075611	5	6
443392	4174763	4	5
443392	1077129	5	6
443392	4114220	3	6
443392	602066	3	5
443392	36715586	4	4
443392	608868	3	7
443392	36715857	2	6
443392	42538835	3	6
443392	602043	5	6
443392	609234	3	5
443392	609186	5	7
443392	605466	5	8
443392	40487580	3	6
443392	619383	6	7
443392	36716512	5	7
443392	608046	3	7
443392	600664	3	4
443392	607439	3	3
443392	605474	4	6
443392	36715913	2	8
443392	37109898	4	5
443392	619378	4	6
443392	608059	3	7
443392	4095580	3	4
443392	4309851	3	4
443392	4091619	4	5
443392	602114	5	8
443392	602003	3	4
443392	602304	5	7
443392	4115295	4	4
443392	601139	6	7
443392	602588	5	6
443392	609204	3	5
443392	4111943	3	3
443392	609037	4	8
443392	36715891	3	8
443392	4092218	3	5
443392	605432	3	4
443392	4311490	4	4
443392	45768940	4	7
443392	608934	5	6
443392	602044	6	7
443392	619931	5	6
443392	37116449	4	7
443392	4309574	3	6
443392	607433	4	5
443392	602309	6	7
443392	4222266	5	8
443392	762368	2	4
443392	602116	3	7
443392	601134	5	5
443392	36715866	4	9
443392	605458	3	5
443392	602034	4	8
443392	604286	5	6
443392	602134	5	7
443392	603012	5	6
443392	609237	3	4
443392	608243	1	1
443392	609128	5	7
443392	4312689	3	4
443392	602095	3	3
443392	609205	3	5
443392	602119	3	7
443392	4300784	4	5
443392	444203	2	3
443392	4247241	2	3
443392	4110575	3	7
443392	619300	4	5
443392	609042	4	8
443392	601137	5	5
443392	37018666	4	6
443392	602162	3	7
