concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
4141258	Malignant lymphoma, centroblastic type, follicular	Condition	SNOMED	Disorder	S	307647008	20020131	20991231	
373152	Primary central nervous system lymphoma	Condition	SNOMED	Disorder	S	307649006	20020131	20991231	
4146032	Histiocytic medullary reticulosis	Condition	SNOMED	Disorder	S	307650006	20020131	20991231	
4147411	Follicular lymphoma	Condition	SNOMED	Disorder	S	308121000	20020131	20991231	
4202789	Adenocarcinoma of uterus	Condition	SNOMED	Disorder	S	309245001	20020131	20991231	
4150398	Malignant melanoma of back	Condition	SNOMED	Disorder	S	310498001	20020131	20991231	
4149322	Primary malignant neoplasm of unknown site	Condition	SNOMED	Disorder	S	310504009	20020131	20991231	
4149450	Malignant tumor of soft tissue of back	Condition	SNOMED	Disorder	S	310526005	20020131	20991231	
4151310	Malignant neoplasm of canthus	Condition	SNOMED	Disorder	S	310599006	20020131	20991231	
4207920	Malignant neoplasm of skin of scapular region	Condition	SNOMED	Disorder	S	311779007	20020131	20991231	
4208660	Cholangiocarcinoma of biliary tract	Condition	SNOMED	Disorder	S	312104005	20020131	20991231	
4193871	Carcinoma of transverse colon	Condition	SNOMED	Disorder	S	312112002	20020131	20991231	
4193165	Carcinoma of descending colon	Condition	SNOMED	Disorder	S	312113007	20020131	20991231	
4207183	Carcinoma of hepatic flexure	Condition	SNOMED	Disorder	S	312114001	20020131	20991231	
4193872	Carcinoma of splenic flexure	Condition	SNOMED	Disorder	S	312115000	20020131	20991231	
4196112	Retinal pigment epithelial adenocarcinoma	Condition	SNOMED	Disorder	S	312949007	20020131	20991231	
4193580	Malignant melanoma of chest wall	Condition	SNOMED	Disorder	S	313248004	20020131	20991231	
4197474	Malignant neoplasm of upper eyelid	Condition	SNOMED	Disorder	S	313249007	20020131	20991231	
4197475	Malignant neoplasm of lower eyelid	Condition	SNOMED	Disorder	S	313250007	20020131	20991231	
4196724	Squamous cell carcinoma of bronchus in left lower lobe	Condition	SNOMED	Disorder	S	313353007	20020131	20991231	
4197581	Squamous cell carcinoma of bronchus in left upper lobe	Condition	SNOMED	Disorder	S	313354001	20020131	20991231	
4196725	Squamous cell carcinoma of bronchus in right lower lobe	Condition	SNOMED	Disorder	S	313355000	20020131	20991231	
4197583	Squamous cell carcinoma of bronchus in right upper lobe	Condition	SNOMED	Disorder	S	313357008	20020131	20991231	
4197600	Lambda light chain myeloma	Condition	SNOMED	Disorder	S	313427003	20020131	20991231	
4197601	Seminoma of undescended testis	Condition	SNOMED	Disorder	S	313428008	20020131	20991231	
4193703	Seminoma of descended testis	Condition	SNOMED	Disorder	S	313429000	20020131	20991231	
4198275	Cystadenocarcinoma of ovary	Condition	SNOMED	Disorder	S	314191009	20020131	20991231	
4199641	Leukemic infiltrate of choroid	Condition	SNOMED	Disorder	S	314408000	20020131	20991231	
4197152	Leukemic infiltrate of retina	Condition	SNOMED	Disorder	S	314418005	20020131	20991231	
4201475	Local recurrence of malignant tumor of tongue	Condition	SNOMED	Disorder	S	314951005	20020131	20991231	
4201476	Local recurrence of malignant tumor of buccal cavity	Condition	SNOMED	Disorder	S	314952003	20020131	20991231	
4200884	Local recurrence of malignant tumor of thyroid gland	Condition	SNOMED	Disorder	S	314953008	20020131	20991231	
4198434	Local recurrence of malignant tumor of lung	Condition	SNOMED	Disorder	S	314954002	20020131	20991231	
4201477	Local recurrence of malignant tumor of breast	Condition	SNOMED	Disorder	S	314955001	20020131	20991231	
4201480	Local recurrence of malignant tumor of esophagus	Condition	SNOMED	Disorder	S	314960002	20020131	20991231	
4200887	Local recurrence of malignant tumor of stomach	Condition	SNOMED	Disorder	S	314961003	20020131	20991231	
4196255	Local recurrence of malignant tumor of gallbladder	Condition	SNOMED	Disorder	S	314962005	20020131	20991231	
4200888	Local recurrence of malignant tumor of liver	Condition	SNOMED	Disorder	S	314963000	20020131	20991231	
4201481	Local recurrence of malignant tumor of pancreas	Condition	SNOMED	Disorder	S	314964006	20020131	20991231	
4201482	Local recurrence of malignant tumor of colon	Condition	SNOMED	Disorder	S	314965007	20020131	20991231	
4196256	Local recurrence of malignant tumor of rectum	Condition	SNOMED	Disorder	S	314966008	20020131	20991231	
4201483	Local recurrence of malignant tumor of kidney	Condition	SNOMED	Disorder	S	314967004	20020131	20991231	
4200889	Local recurrence of malignant tumor of urinary bladder	Condition	SNOMED	Disorder	S	314968009	20020131	20991231	
4200890	Local recurrence of malignant tumor of prostate	Condition	SNOMED	Disorder	S	314969001	20020131	20991231	
4201484	Local recurrence of malignant tumor of cervix	Condition	SNOMED	Disorder	S	314970000	20020131	20991231	
4198435	Local recurrence of malignant tumor of bone	Condition	SNOMED	Disorder	S	314973003	20020131	20991231	
4201615	Local recurrence of malignant tumor of soft tissue	Condition	SNOMED	Disorder	S	314974009	20020131	20991231	
4198436	Local recurrence of malignant tumor of skin	Condition	SNOMED	Disorder	S	314975005	20020131	20991231	
4198437	Local recurrence of malignant melanoma of skin	Condition	SNOMED	Disorder	S	314976006	20020131	20991231	
4198567	HNPCC - hereditary nonpolyposis colon cancer	Condition	SNOMED	Disorder	S	315058005	20020131	20991231	
4209933	Carcinoma of head of pancreas	Condition	SNOMED	Disorder	S	326072005	20020131	20991231	
762368	Primary malignant neoplasm of extradural spinal cord	Condition	SNOMED	Disorder	S	33581000119109	20160301	20991231	
44792336	Siewert type II adenocarcinoma	Condition	SNOMED	Disorder	S	342511000000104	20081001	20991231	
44792337	Siewert type III adenocarcinoma	Condition	SNOMED	Disorder	S	342561000000102	20081001	20991231	
44792338	Siewert type I adenocarcinoma	Condition	SNOMED	Disorder	S	342571000000109	20081001	20991231	
601104	Primary malignant neoplasm of right acoustic nerve	Condition	SNOMED	Disorder	S	350621000119100	20210731	20991231	
601105	Primary malignant neoplasm of left acoustic nerve	Condition	SNOMED	Disorder	S	350631000119102	20210731	20991231	
601106	Primary malignant neoplasm of adrenal medulla of right adrenal gland	Condition	SNOMED	Disorder	S	350681000119101	20210731	20991231	
601110	Primary malignant neoplasm of left adrenal cortex	Condition	SNOMED	Disorder	S	350801000119105	20210731	20991231	
601112	Primary malignant neoplasm of adrenal medulla of left adrenal gland	Condition	SNOMED	Disorder	S	350851000119109	20210731	20991231	
37208025	Primary malignant neoplasm of right adrenal gland	Condition	SNOMED	Disorder	S	350861000119106	20190731	20991231	
601113	Primary malignant neoplasm of right adrenal cortex	Condition	SNOMED	Disorder	S	350881000119102	20210731	20991231	
37208026	Primary malignant neoplasm of left adrenal gland	Condition	SNOMED	Disorder	S	350921000119109	20190731	20991231	
36684807	B-cell lymphoma of intra-abdominal lymph nodes	Condition	SNOMED	Disorder	S	350951000119101	20190131	20991231	
609305	Primary malignant neoplasm of left upper limb	Condition	SNOMED	Disorder	S	351041000119109	20210731	20991231	
609306	Primary malignant neoplasm of right upper limb	Condition	SNOMED	Disorder	S	351051000119106	20210731	20991231	
36684809	B-cell lymphoma of lymph nodes of multiple sites	Condition	SNOMED	Disorder	S	351211000119104	20190131	20991231	
37208039	Malignant melanoma of skin of right upper limb	Condition	SNOMED	Disorder	S	351961000119109	20190731	20991231	
42535535	Malignant melanoma of skin of right lower limb	Condition	SNOMED	Disorder	S	352001000119100	20180131	20991231	
35617772	Malignant melanoma of skin of left upper limb	Condition	SNOMED	Disorder	S	352201000119105	20180731	20991231	
35617803	Primary malignant neoplasm of soft tissue of left upper extremity	Condition	SNOMED	Disorder	S	352231000119103	20180731	20991231	
36684812	Small lymphocytic B-cell lymphoma of lymph nodes of multiple sites	Condition	SNOMED	Disorder	S	352251000119109	20190131	20991231	
35617893	Primary malignant neoplasm of soft tissue of left lower limb	Condition	SNOMED	Disorder	S	352321000119107	20180731	20991231	
601124	Primary malignant neoplasm of left spermatic cord	Condition	SNOMED	Disorder	S	352331000119105	20210731	20991231	
601125	Primary malignant neoplasm of right spermatic cord	Condition	SNOMED	Disorder	S	352341000119101	20210731	20991231	
601126	Primary malignant neoplasm of skin of left upper limb	Condition	SNOMED	Disorder	S	352381000119106	20210731	20991231	
601127	Primary malignant neoplasm of skin of left ear	Condition	SNOMED	Disorder	S	352391000119109	20210731	20991231	
36684813	Small lymphocytic B-cell lymphoma of intra-abdominal lymph nodes	Condition	SNOMED	Disorder	S	352411000119109	20190131	20991231	
601128	Primary malignant neoplasm of skin of left shoulder	Condition	SNOMED	Disorder	S	352421000119102	20210731	20991231	
601129	Primary malignant neoplasm of skin of right ear	Condition	SNOMED	Disorder	S	352431000119104	20210731	20991231	
601130	Primary malignant neoplasm of skin of right lower limb	Condition	SNOMED	Disorder	S	352461000119107	20210731	20991231	
601131	Primary malignant neoplasm of skin of right shoulder	Condition	SNOMED	Disorder	S	352471000119101	20210731	20991231	
601132	Primary malignant neoplasm of skin of left lower limb	Condition	SNOMED	Disorder	S	352481000119103	20210731	20991231	
601133	Primary malignant neoplasm of neck of pancreas	Condition	SNOMED	Disorder	S	352701000119102	20210731	20991231	
601135	Primary malignant neoplasm of peripheral nerves of right upper limb	Condition	SNOMED	Disorder	S	352751000119103	20210731	20991231	
601136	Primary malignant neoplasm of peripheral nerves of right lower limb	Condition	SNOMED	Disorder	S	352771000119107	20210731	20991231	
36684814	Non-Hodgkin's lymphoma of lymph nodes of multiple sites	Condition	SNOMED	Disorder	S	352791000119108	20190131	20991231	
601137	Primary malignant neoplasm of left optic nerve	Condition	SNOMED	Disorder	S	352911000119101	20210731	20991231	
601138	Primary malignant neoplasm of right optic nerve	Condition	SNOMED	Disorder	S	352921000119108	20210731	20991231	
601139	Primary malignant neoplasm of right renal pelvis	Condition	SNOMED	Disorder	S	352961000119103	20210731	20991231	
609064	Right retinal primary malignant neoplasm	Condition	SNOMED	Disorder	S	353061000119107	20210731	20991231	
609065	Left retinal primary malignant neoplasm	Condition	SNOMED	Disorder	S	353081000119103	20210731	20991231	
601140	Primary malignant neoplasm of left renal pelvis	Condition	SNOMED	Disorder	S	353111000119108	20210731	20991231	
37018865	Overlapping primary malignant neoplasm of bone and articular cartilage of lower limb	Condition	SNOMED	Disorder	S	353661000119102	20160131	20991231	
35619086	Overlapping primary malignant neoplasm of bone and articular cartilage of right upper limb	Condition	SNOMED	Disorder	S	353671000119108	20180731	20991231	
601144	Left corneal primary malignant neoplasm	Condition	SNOMED	Disorder	S	353761000119105	20210731	20991231	
601145	Right conjunctival primary malignant neoplasm	Condition	SNOMED	Disorder	S	353791000119103	20210731	20991231	
601146	Right choroidal primary malignant neoplasm	Condition	SNOMED	Disorder	S	353801000119102	20210731	20991231	
601147	Right corneal primary malignant neoplasm	Condition	SNOMED	Disorder	S	353811000119104	20210731	20991231	
601148	Left conjunctival primary malignant neoplasm	Condition	SNOMED	Disorder	S	353841000119100	20210731	20991231	
604497	Metastatic adenocarcinoma	Condition	SNOMED	Disorder	S	354081000119101	20210731	20991231	
601149	Left choroidal primary malignant neoplasm	Condition	SNOMED	Disorder	S	354301000119106	20210731	20991231	
601150	Primary malignant neoplasm of left lower limb	Condition	SNOMED	Disorder	S	354331000119104	20210731	20991231	
37109302	Primary malignant neoplasm of left kidney	Condition	SNOMED	Disorder	S	354351000119105	20170731	20991231	
37109303	Primary malignant neoplasm of right kidney	Condition	SNOMED	Disorder	S	354361000119107	20170731	20991231	
601151	Kaposi sarcoma of left lung	Condition	SNOMED	Disorder	S	354391000119100	20210731	20991231	
601152	Primary malignant neoplasm of right lower limb	Condition	SNOMED	Disorder	S	354421000119107	20210731	20991231	
601153	Kaposi sarcoma of right lung	Condition	SNOMED	Disorder	S	354461000119102	20210731	20991231	
35619952	Overlapping primary malignant neoplasm of bone and articular cartilage of left upper limb	Condition	SNOMED	Disorder	S	354621000119105	20180731	20991231	
35619970	Primary malignant neoplasm of bone of left upper limb	Condition	SNOMED	Disorder	S	354641000119104	20180731	20991231	
35619980	Primary malignant neoplasm of bone of left lower limb	Condition	SNOMED	Disorder	S	354651000119102	20180731	20991231	
35619986	Primary malignant neoplasm of bone of right upper limb	Condition	SNOMED	Disorder	S	354671000119106	20180731	20991231	
35619990	Primary malignant neoplasm of bone of right lower limb	Condition	SNOMED	Disorder	S	354681000119109	20180731	20991231	
601154	Primary malignant neoplasm of left main bronchus	Condition	SNOMED	Disorder	S	354721000119103	20210731	20991231	
601155	Primary malignant neoplasm of right main bronchus	Condition	SNOMED	Disorder	S	354731000119100	20210731	20991231	
36684826	Follicular non-Hodgkin's lymphoma of lymph nodes of multiple sites	Condition	SNOMED	Disorder	S	354851000119101	20190131	20991231	
4233531	Acute myeloid leukemia, minimal differentiation, FAB M0	Condition	SNOMED	Disorder	S	359631009	20020131	20991231	
4230253	Acute myeloid leukemia without maturation, FAB M1	Condition	SNOMED	Disorder	S	359640008	20020131	20991231	
4234749	Acute myeloid leukemia with maturation, FAB M2	Condition	SNOMED	Disorder	S	359648001	20020131	20991231	
443390	Malignant neoplasm of rectum	Condition	SNOMED	Disorder	S	363351006	20020131	20991231	
4180779	Malignant tumor of lip	Condition	SNOMED	Disorder	S	363348004	20020131	20991231	
443387	Malignant tumor of stomach	Condition	SNOMED	Disorder	S	363349007	20020131	20991231	
443391	Malignant tumor of cecum	Condition	SNOMED	Disorder	S	363350007	20020131	20991231	
4180780	Malignant tumor of anal canal	Condition	SNOMED	Disorder	S	363352004	20020131	20991231	
4181327	Malignant tumor of gallbladder	Condition	SNOMED	Disorder	S	363353009	20020131	20991231	
198984	Malignant tumor of cervix	Condition	SNOMED	Disorder	S	363354003	20020131	20991231	
4181328	Malignant tumor of adrenal gland	Condition	SNOMED	Disorder	S	363355002	20020131	20991231	
4178957	Malignant tumor of middle ear	Condition	SNOMED	Disorder	S	363359008	20020131	20991231	
4177098	Malignant tumor of anterior two-thirds of tongue	Condition	SNOMED	Disorder	S	363360003	20020131	20991231	
4180781	Malignant tumor of soft tissue of shoulder	Condition	SNOMED	Disorder	S	363363001	20020131	20991231	
4181329	Malignant tumor of soft tissue of hip	Condition	SNOMED	Disorder	S	363364007	20020131	20991231	
4181330	Malignant tumor of soft tissue of thorax	Condition	SNOMED	Disorder	S	363365008	20020131	20991231	
4178958	Malignant tumor of soft tissue of pelvis	Condition	SNOMED	Disorder	S	363366009	20020131	20991231	
4178959	Malignant tumor of vulva	Condition	SNOMED	Disorder	S	363367000	20020131	20991231	
4181331	Carcinoma of body of pancreas	Condition	SNOMED	Disorder	S	363368005	20020131	20991231	
4178960	Carcinoma of tail of pancreas	Condition	SNOMED	Disorder	S	363369002	20020131	20991231	
4177099	Malignant neoplasm of mesentery	Condition	SNOMED	Disorder	S	363370001	20020131	20991231	
4180782	Malignant tumor of vermilion border of upper lip	Condition	SNOMED	Disorder	S	363372009	20020131	20991231	
4178961	Malignant tumor of vermilion border of lower lip	Condition	SNOMED	Disorder	S	363373004	20020131	20991231	
4177100	Malignant tumor of commissure of lip	Condition	SNOMED	Disorder	S	363374005	20020131	20991231	
4178962	Malignant tumor of tongue	Condition	SNOMED	Disorder	S	363375006	20020131	20991231	
4181332	Malignant tumor of base of tongue	Condition	SNOMED	Disorder	S	363376007	20020131	20991231	
4180783	Malignant tumor of lingual tonsil	Condition	SNOMED	Disorder	S	363377003	20020131	20991231	
4181333	Malignant tumor of major salivary gland	Condition	SNOMED	Disorder	S	363378008	20020131	20991231	
4180784	Malignant tumor of parotid gland	Condition	SNOMED	Disorder	S	363379000	20020131	20991231	
22557	Malignant tumor of submandibular gland	Condition	SNOMED	Disorder	S	363380002	20020131	20991231	
4180785	Malignant tumor of sublingual gland	Condition	SNOMED	Disorder	S	363381003	20020131	20991231	
4178963	Malignant tumor of gum	Condition	SNOMED	Disorder	S	363382005	20020131	20991231	
4181334	Malignant tumor of upper gingiva	Condition	SNOMED	Disorder	S	363383000	20020131	20991231	
4181335	Malignant tumor of lower gingiva	Condition	SNOMED	Disorder	S	363384006	20020131	20991231	
4177101	Malignant tumor of floor of mouth	Condition	SNOMED	Disorder	S	363385007	20020131	20991231	
4180786	Malignant tumor of buccal mucosa	Condition	SNOMED	Disorder	S	363386008	20020131	20991231	
4180787	Malignant tumor of hard palate	Condition	SNOMED	Disorder	S	363387004	20020131	20991231	
4181336	Malignant tumor of soft palate	Condition	SNOMED	Disorder	S	363388009	20020131	20991231	
4181337	Malignant tumor of uvula	Condition	SNOMED	Disorder	S	363389001	20020131	20991231	
4178964	Malignant tumor of palate	Condition	SNOMED	Disorder	S	363390005	20020131	20991231	
4178965	Malignant tumor of retromolar area	Condition	SNOMED	Disorder	S	363391009	20020131	20991231	
4181338	Malignant tumor of oropharynx	Condition	SNOMED	Disorder	S	363392002	20020131	20991231	
4181339	Malignant tumor of tonsil	Condition	SNOMED	Disorder	S	363393007	20020131	20991231	
4180788	Malignant tumor of tonsillar fossa	Condition	SNOMED	Disorder	S	363394001	20020131	20991231	
4177102	Malignant tumor of vallecula	Condition	SNOMED	Disorder	S	363395000	20020131	20991231	
4181340	Malignant tumor of branchial cleft	Condition	SNOMED	Disorder	S	363396004	20020131	20991231	
4177103	Malignant tumor of lateral wall of nasopharynx	Condition	SNOMED	Disorder	S	363398003	20020131	20991231	
4181342	Malignant tumor of hypopharynx	Condition	SNOMED	Disorder	S	363399006	20020131	20991231	
4177104	Malignant tumor of postcricoid region	Condition	SNOMED	Disorder	S	363400004	20020131	20991231	
4180789	Malignant tumor of pyriform fossa	Condition	SNOMED	Disorder	S	363401000	20020131	20991231	
4181343	Malignant tumor of esophagus	Condition	SNOMED	Disorder	S	363402007	20020131	20991231	
443386	Malignant tumor of duodenum	Condition	SNOMED	Disorder	S	363403002	20020131	20991231	
443385	Malignant tumor of jejunum	Condition	SNOMED	Disorder	S	363404008	20020131	20991231	
440037	Malignant tumor of ileum	Condition	SNOMED	Disorder	S	363405009	20020131	20991231	
4180790	Malignant tumor of colon	Condition	SNOMED	Disorder	S	363406005	20020131	20991231	
4180791	Malignant tumor of hepatic flexure	Condition	SNOMED	Disorder	S	363407001	20020131	20991231	
443384	Malignant tumor of transverse colon	Condition	SNOMED	Disorder	S	363408006	20020131	20991231	
443382	Malignant tumor of descending colon	Condition	SNOMED	Disorder	S	363409003	20020131	20991231	
443381	Malignant tumor of sigmoid colon	Condition	SNOMED	Disorder	S	363410008	20020131	20991231	
435754	Malignant tumor of ascending colon	Condition	SNOMED	Disorder	S	363412000	20020131	20991231	
4181344	Malignant tumor of splenic flexure	Condition	SNOMED	Disorder	S	363413005	20020131	20991231	
4180792	Malignant tumor of rectosigmoid junction	Condition	SNOMED	Disorder	S	363414004	20020131	20991231	
4181345	Malignant tumor of biliary tract	Condition	SNOMED	Disorder	S	363415003	20020131	20991231	
4177105	Malignant tumor of extrahepatic bile duct	Condition	SNOMED	Disorder	S	363416002	20020131	20991231	
4178966	Malignant tumor of ampulla of Vater	Condition	SNOMED	Disorder	S	363417006	20020131	20991231	
4178967	Malignant tumor of head of pancreas	Condition	SNOMED	Disorder	S	363419009	20020131	20991231	
4180794	Malignant retroperitoneal tumor	Condition	SNOMED	Disorder	S	363420003	20020131	20991231	
4177106	Malignant neoplasm of omentum	Condition	SNOMED	Disorder	S	363421004	20020131	20991231	
4177107	Malignant tumor of nasal cavity	Condition	SNOMED	Disorder	S	363422006	20020131	20991231	
4177108	Malignant tumor of nasal septum	Condition	SNOMED	Disorder	S	363423001	20020131	20991231	
4181346	Malignant tumor of mastoid air cells	Condition	SNOMED	Disorder	S	363424007	20020131	20991231	
4181347	Malignant tumor of maxillary sinus	Condition	SNOMED	Disorder	S	363425008	20020131	20991231	
4177109	Malignant tumor of ethmoid sinus	Condition	SNOMED	Disorder	S	363426009	20020131	20991231	
4181348	Malignant tumor of frontal sinus	Condition	SNOMED	Disorder	S	363427000	20020131	20991231	
4177110	Malignant tumor of sphenoid sinus	Condition	SNOMED	Disorder	S	363428005	20020131	20991231	
4178968	Malignant tumor of larynx	Condition	SNOMED	Disorder	S	363429002	20020131	20991231	
4177111	Malignant tumor of subglottis	Condition	SNOMED	Disorder	S	363430007	20020131	20991231	
4181349	Malignant tumor of laryngeal cartilage	Condition	SNOMED	Disorder	S	363431006	20020131	20991231	
4177112	Malignant tumor of trachea	Condition	SNOMED	Disorder	S	363432004	20020131	20991231	
4180795	Malignant tumor of pleura	Condition	SNOMED	Disorder	S	363433009	20020131	20991231	
443380	Malignant tumor of thymus	Condition	SNOMED	Disorder	S	363434003	20020131	20991231	
4180796	Malignant tumor of heart	Condition	SNOMED	Disorder	S	363435002	20020131	20991231	
4180797	Malignant tumor of endocardium	Condition	SNOMED	Disorder	S	363436001	20020131	20991231	
4180798	Malignant tumor of myocardium	Condition	SNOMED	Disorder	S	363437005	20020131	20991231	
4177113	Malignant neoplasm of vertebral column	Condition	SNOMED	Disorder	S	363438000	20020131	20991231	
4181350	Malignant tumor of soft tissue of head	Condition	SNOMED	Disorder	S	363439008	20020131	20991231	
4180902	Malignant tumor of soft tissue of face	Condition	SNOMED	Disorder	S	363440005	20020131	20991231	
4180903	Malignant tumor of soft tissue of neck	Condition	SNOMED	Disorder	S	363441009	20020131	20991231	
4178969	Malignant tumor of fallopian tube	Condition	SNOMED	Disorder	S	363444001	20020131	20991231	
4177114	Malignant tumor of vagina	Condition	SNOMED	Disorder	S	363445000	20020131	20991231	
4178970	Malignant neoplasm of labia majora	Condition	SNOMED	Disorder	S	363446004	20020131	20991231	
4181352	Malignant neoplasm of labia minora	Condition	SNOMED	Disorder	S	363447008	20020131	20991231	
4177115	Malignant tumor of testis	Condition	SNOMED	Disorder	S	363449006	20020131	20991231	
4181353	Malignant tumor of foreskin	Condition	SNOMED	Disorder	S	363450006	20020131	20991231	
4181354	Malignant tumor of glans penis	Condition	SNOMED	Disorder	S	363451005	20020131	20991231	
4181355	Malignant tumor of epididymis	Condition	SNOMED	Disorder	S	363452003	20020131	20991231	
4181356	Malignant tumor of spermatic cord	Condition	SNOMED	Disorder	S	363453008	20020131	20991231	
4178971	Malignant tumor of scrotum	Condition	SNOMED	Disorder	S	363454002	20020131	20991231	
4180904	Malignant tumor of urachus	Condition	SNOMED	Disorder	S	363456000	20020131	20991231	
4181357	Malignant tumor of renal pelvis	Condition	SNOMED	Disorder	S	363457009	20020131	20991231	
4178972	Malignant tumor of ureter	Condition	SNOMED	Disorder	S	363458004	20020131	20991231	
4177230	Malignant tumor of urethra	Condition	SNOMED	Disorder	S	363459007	20020131	20991231	
4180905	Malignant tumor of paraurethral gland	Condition	SNOMED	Disorder	S	363460002	20020131	20991231	
4181477	Malignant neoplasm of eye	Condition	SNOMED	Disorder	S	363461003	20020131	20991231	
4180906	Malignant tumor of orbit	Condition	SNOMED	Disorder	S	363462005	20020131	20991231	
4177231	Malignant tumor of conjunctiva	Condition	SNOMED	Disorder	S	363463000	20020131	20991231	
4181478	Malignant tumor of cornea	Condition	SNOMED	Disorder	S	363464006	20020131	20991231	
4178973	Malignant tumor of retina	Condition	SNOMED	Disorder	S	363465007	20020131	20991231	
4181479	Malignant tumor of choroid	Condition	SNOMED	Disorder	S	363466008	20020131	20991231	
4181480	Malignant neoplasm of frontal lobe	Condition	SNOMED	Disorder	S	363467004	20020131	20991231	
4180907	Malignant neoplasm of temporal lobe	Condition	SNOMED	Disorder	S	363468009	20020131	20991231	
4181481	Malignant neoplasm of parietal lobe	Condition	SNOMED	Disorder	S	363469001	20020131	20991231	
4177232	Malignant neoplasm of occipital lobe	Condition	SNOMED	Disorder	S	363470000	20020131	20991231	
4177233	Malignant neoplasm of cerebral ventricles	Condition	SNOMED	Disorder	S	363471001	20020131	20991231	
4180908	Malignant neoplasm of brainstem	Condition	SNOMED	Disorder	S	363473003	20020131	20991231	
4178974	Malignant neoplasm of cerebral meninges	Condition	SNOMED	Disorder	S	363474009	20020131	20991231	
4181482	Malignant neoplasm of spinal meninges	Condition	SNOMED	Disorder	S	363476006	20020131	20991231	
4178975	Malignant neoplasm of cauda equina	Condition	SNOMED	Disorder	S	363477002	20020131	20991231	
4178976	Malignant tumor of thyroid gland	Condition	SNOMED	Disorder	S	363478007	20020131	20991231	
4181483	Malignant tumor of parathyroid gland	Condition	SNOMED	Disorder	S	363481002	20020131	20991231	
4177235	Malignant tumor of pituitary gland	Condition	SNOMED	Disorder	S	363482009	20020131	20991231	
4178977	Malignant tumor of pineal gland	Condition	SNOMED	Disorder	S	363483004	20020131	20991231	
4177236	Malignant tumor of pelvis	Condition	SNOMED	Disorder	S	363484005	20020131	20991231	
4180909	Malignant tumor of minor salivary gland	Condition	SNOMED	Disorder	S	363485006	20020131	20991231	
4180910	Malignant tumor of vocal cord	Condition	SNOMED	Disorder	S	363486007	20020131	20991231	
4178978	Malignant tumor of aryepiglottic fold - laryngeal aspect	Condition	SNOMED	Disorder	S	363487003	20020131	20991231	
4177237	Malignant tumor of false cord	Condition	SNOMED	Disorder	S	363488008	20020131	20991231	
4178979	Malignant tumor of neck	Condition	SNOMED	Disorder	S	363489000	20020131	20991231	
4180911	Malignant tumor of anus	Condition	SNOMED	Disorder	S	363490009	20020131	20991231	
4177238	Malignant tumor of cloacogenic zone	Condition	SNOMED	Disorder	S	363491008	20020131	20991231	
443400	Malignant tumor of peritoneum	Condition	SNOMED	Disorder	S	363492001	20020131	20991231	
443399	Malignant tumor of bronchus	Condition	SNOMED	Disorder	S	363493006	20020131	20991231	
4181484	Malignant tumor of mediastinum	Condition	SNOMED	Disorder	S	363494000	20020131	20991231	
4179094	Malignant tumor of soft tissue of abdomen	Condition	SNOMED	Disorder	S	363496003	20020131	20991231	
4177240	Malignant tumor of meninges	Condition	SNOMED	Disorder	S	363497007	20020131	20991231	
4180912	Malignant tumor of optic nerve	Condition	SNOMED	Disorder	S	363498002	20020131	20991231	
4180913	Malignant tumor of spleen	Condition	SNOMED	Disorder	S	363499005	20020131	20991231	
4180914	Multiple malignancy	Condition	SNOMED	Disorder	S	363500001	20020131	20991231	
4179095	Malignant tumor of face	Condition	SNOMED	Disorder	S	363501002	20020131	20991231	
4177241	Malignant tumor of axilla	Condition	SNOMED	Disorder	S	363502009	20020131	20991231	
4181485	Malignant tumor of upper limb	Condition	SNOMED	Disorder	S	363503004	20020131	20991231	
4177242	Malignant tumor of lower limb	Condition	SNOMED	Disorder	S	363504005	20020131	20991231	
25189	Malignant tumor of oral cavity	Condition	SNOMED	Disorder	S	363505006	20020131	20991231	
4181486	Malignant tumor of nasal sinuses	Condition	SNOMED	Disorder	S	363506007	20020131	20991231	
4177243	Malignant tumor of pharynx	Condition	SNOMED	Disorder	S	363507003	20020131	20991231	
443398	Malignant tumor of intestine	Condition	SNOMED	Disorder	S	363508008	20020131	20991231	
443397	Malignant tumor of small intestine	Condition	SNOMED	Disorder	S	363509000	20020131	20991231	
443396	Malignant tumor of large intestine	Condition	SNOMED	Disorder	S	363510005	20020131	20991231	
4177244	Malignant tumor of female genital organ	Condition	SNOMED	Disorder	S	363514001	20020131	20991231	
4181487	Malignant tumor of male genital organ	Condition	SNOMED	Disorder	S	363515000	20020131	20991231	
4181488	Malignant tumor of penis	Condition	SNOMED	Disorder	S	363516004	20020131	20991231	
4180915	Malignant tumor of urinary tract proper	Condition	SNOMED	Disorder	S	363517008	20020131	20991231	
196653	Malignant tumor of kidney	Condition	SNOMED	Disorder	S	363518003	20020131	20991231	
4179720	Primary malignant neoplasm of gastrointestinal tract	Condition	SNOMED	Disorder	S	363745004	20020131	20991231	
4283611	Malignant tumor involving rectum by direct extension from endometrium	Condition	SNOMED	Disorder	S	369448007	20020131	20991231	
4289245	Malignant tumor involving rectum by direct extension from fallopian tube	Condition	SNOMED	Disorder	S	369449004	20020131	20991231	
4289090	Malignant tumor involving rectum by direct extension from ovary	Condition	SNOMED	Disorder	S	369450004	20020131	20991231	
